"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
1.053609793E1,-2.781692743E-1,2.061276436E-1,-2.041300297E0,2.070452524E0
1.054077876E1,-3.440582156E-1,1.965532303E-1,-2.155351639E0,2.191472089E0
1.054545949E1,-4.299692512E-1,1.831433773E-1,-2.226503849E0,2.275024053E0
1.055014033E1,-5.432140827E-1,1.658365726E-1,-2.295410633E0,2.364633858E0
1.055482111E1,-6.169438362E-1,1.564626694E-1,-2.350085735E0,2.434749110E0
1.055950189E1,-6.801571846E-1,1.667804718E-1,-2.385709286E0,2.486370511E0
1.056418267E1,-7.665348053E-1,2.013342381E-1,-2.414191723E0,2.540951152E0
1.056886345E1,-8.405601978E-1,1.861274242E-1,-2.414045334E0,2.562966980E0
1.057354423E1,-8.976105452E-1,2.139070034E-1,-2.399518013E0,2.570826247E0
1.057822501E1,-9.189028740E-1,2.319324017E-1,-2.406437397E0,2.586332553E0
1.058290585E1,-9.287697077E-1,2.544965744E-1,-2.384566307E0,2.571680025E0
1.058758663E1,-9.202553630E-1,2.456576824E-1,-2.367373943E0,2.551798781E0
1.059226741E1,-8.887971044E-1,2.460186481E-1,-2.338112831E0,2.513415421E0
1.059694819E1,-8.154780269E-1,3.009121418E-1,-2.308731079E0,2.466939749E0
1.060162897E1,-7.552927732E-1,3.385107517E-1,-2.248152733E0,2.395672643E0
1.060630975E1,-6.628619432E-1,3.588023186E-1,-2.197038174E0,2.322735843E0
1.061099053E1,-5.690988302E-1,4.072084427E-1,-2.138653278E0,2.250228886E0
1.061567137E1,-4.999953508E-1,4.477863312E-1,-2.087339401E0,2.192599764E0
1.062035215E1,-3.716470301E-1,4.997162819E-1,-2.052664280E0,2.145056765E0
1.062503293E1,-2.605303228E-1,5.486409664E-1,-2.025048256E0,2.114167306E0
1.062971371E1,-1.593469828E-1,5.681927204E-1,-1.987735748E0,2.073482055E0
1.063439449E1,-7.522290200E-2,6.471292973E-1,-1.959929943E0,2.065371684E0
1.063907527E1,6.288863719E-3,6.754424572E-1,-1.903380871E0,2.019683342E0
1.064375606E1,5.186258256E-2,7.441985607E-1,-1.861189365E0,2.005130190E0
1.064843684E1,1.094691530E-1,7.891478539E-1,-1.809520245E0,1.977144746E0
1.065311762E1,1.554415226E-1,8.413882256E-1,-1.779454708E0,1.974475949E0
1.065779845E1,2.017782331E-1,9.129135609E-1,-1.711234093E0,1.949986601E0
1.066247923E1,2.531915605E-1,9.057998657E-1,-1.628822803E0,1.880862326E0
1.066716001E1,2.571207881E-1,9.252715111E-1,-1.551350594E0,1.824534772E0
1.067184079E1,2.613415718E-1,9.403378963E-1,-1.488396645E0,1.779848125E0
1.067652158E1,2.444826663E-1,9.556760788E-1,-1.418408394E0,1.727706837E0
1.068120236E1,1.992658079E-1,9.665901661E-1,-1.355751991E0,1.676921845E0
1.068588314E1,1.230651066E-1,9.561388493E-1,-1.254958153E0,1.582487436E0
1.069056392E1,7.776270807E-2,9.553642273E-1,-1.132787704E0,1.483905600E0
1.069524475E1,2.714621834E-2,9.451351166E-1,-1.008390427E0,1.382341694E0
1.069992553E1,-1.710108295E-2,9.443645477E-1,-8.554286957E-1,1.274313580E0
1.070460632E1,-6.005266681E-2,9.195547104E-1,-7.217302322E-1,1.170504898E0
1.070928710E1,-8.730335534E-2,9.135625362E-1,-6.096162796E-1,1.101748788E0
1.071396788E1,-9.418244660E-2,8.999667168E-1,-4.927473068E-1,1.030344764E0
1.071864866E1,-1.140516624E-1,8.762776852E-1,-3.543720245E-1,9.520766224E-1
1.072332944E1,-1.302280724E-1,8.639898300E-1,-1.992902756E-1,8.961888145E-1
1.072801022E1,-1.259130836E-1,8.605363369E-1,-6.333160400E-2,8.720021696E-1
1.073269106E1,-8.439052105E-2,8.467619419E-1,8.460521698E-2,8.551523777E-1
1.073737184E1,-7.265646756E-2,8.251523972E-1,2.373151779E-1,8.616692721E-1
1.074205262E1,-6.925218552E-2,7.981917858E-1,3.899888992E-1,8.910652802E-1
1.074673340E1,-7.380880415E-3,7.996442318E-1,5.043134689E-1,9.454191926E-1
1.075141418E1,7.476568967E-2,7.580270767E-1,6.185092926E-1,9.811975858E-1
1.075609496E1,1.748362184E-1,6.642167568E-1,7.133579254E-1,9.902682127E-1
1.076077574E1,3.405953050E-1,5.282192230E-1,8.270196915E-1,1.038740718E0
1.076545652E1,4.908043742E-1,3.791465759E-1,9.474191666E-1,1.132362193E0
1.077013736E1,6.352630854E-1,2.127237320E-1,1.024229050E0,1.223869160E0
1.077481814E1,8.105551600E-1,2.421998978E-2,1.133977890E0,1.394091866E0
1.077949892E1,9.118729830E-1,-1.237945557E-1,1.252613068E0,1.554309148E0
1.078417970E1,1.047563791E0,-2.694201469E-1,1.356179237E0,1.734704366E0
1.078886048E1,1.105815172E0,-4.031288624E-1,1.439923286E0,1.859763196E0
1.079354126E1,1.106701732E0,-4.701604843E-1,1.525432587E0,1.942365615E0
1.079822204E1,1.000932932E0,-4.326617718E-1,1.569776535E0,1.911350651E0
1.080290288E1,8.254951239E-1,-2.840592861E-1,1.637663841E0,1.855821849E0
1.080758366E1,5.429056883E-1,-2.276134491E-2,1.604988098E0,1.694476751E0
1.081226444E1,2.227683961E-1,3.718798161E-1,1.565288544E0,1.624207062E0
1.081694522E1,-5.454403162E-2,7.413213253E-1,1.545048714E0,1.714557636E0
1.082162600E1,-2.815461159E-1,1.135267496E0,1.575449944E0,1.962178134E0
1.082630678E1,-3.918786049E-1,1.379157305E0,1.694654465E0,2.219796718E0
1.083098757E1,-3.977392018E-1,1.418534994E0,1.840281487E0,2.357344682E0
1.083566835E1,-3.708231747E-1,1.411942959E0,2.035984993E0,2.505259994E0
1.084034918E1,-3.101315796E-1,1.360180140E0,2.224099159E0,2.625431142E0
1.084502996E1,-2.115024775E-1,1.280779362E0,2.385293961E0,2.715650263E0
1.084971074E1,-4.359759390E-2,1.267920971E0,2.473952293E0,2.780281333E0
1.085439152E1,1.371358633E-1,1.233459473E0,2.552245140E0,2.837989389E0
1.085907231E1,3.867428601E-1,1.118247271E0,2.617693901E0,2.872693572E0
1.086375309E1,6.252038479E-1,9.416782856E-1,2.782649040E0,3.003460259E0
1.086843387E1,8.492937088E-1,6.965765953E-1,2.977759361E0,3.173888714E0
1.087311465E1,9.959450364E-1,4.011495113E-1,3.227187157E0,3.401112228E0
1.087779543E1,1.082963943E0,1.505162716E-1,3.514291763E0,3.680450061E0
1.088247626E1,1.023412943E0,-5.885744095E-2,3.770006180E0,3.906889408E0
1.088715704E1,7.997337580E-1,-2.329213619E-1,3.954008102E0,4.040792808E0
1.089183783E1,5.090711117E-1,-3.754990101E-1,3.959160805E0,4.009377406E0
1.089651861E1,1.907638013E-1,-4.547755718E-1,3.888804436E0,3.919950457E0
1.090119939E1,-1.308988333E-1,-5.273389816E-1,3.729030609E0,3.768406850E0
1.090588017E1,-4.632982612E-1,-5.823775530E-1,3.527998924E0,3.605632441E0
1.091056095E1,-8.143054843E-1,-6.373021603E-1,3.283529282E0,3.442500836E0
1.091524178E1,-1.151266813E0,-7.187601328E-1,3.000563622E0,3.293237533E0
1.091992251E1,-1.429667354E0,-7.836475372E-1,2.657671928E0,3.117895490E0
1.092460335E1,-1.700740814E0,-8.482755423E-1,2.264437675E0,2.956309980E0
1.092928413E1,-1.939420938E0,-9.262386560E-1,1.868601799E0,2.847971964E0
1.093396491E1,-2.135656357E0,-9.586516619E-1,1.558262825E0,2.812156488E0
1.093864569E1,-2.253296852E0,-9.679545164E-1,1.332953453E0,2.791244804E0
1.094332647E1,-2.409229755E0,-9.165943861E-1,1.206455231E0,2.846061754E0
1.094800725E1,-2.545658112E0,-8.027753830E-1,1.080138206E0,2.879500318E0
1.095268803E1,-2.575813293E0,-6.842272282E-1,9.940309525E-1,2.844482125E0
1.095736887E1,-2.603009224E0,-5.185363293E-1,8.424053192E-1,2.784633489E0
1.096204965E1,-2.535402775E0,-3.762931824E-1,5.867795944E-1,2.629481714E0
1.096673043E1,-2.358795643E0,-2.830340862E-1,2.605447769E-1,2.389959991E0
1.097141121E1,-2.094435930E0,-2.410278320E-1,-1.195049286E-2,2.108292934E0
1.097609199E1,-1.780303001E0,-2.957012653E-1,-1.256113052E-1,1.809059484E0
1.098077277E1,-1.445605278E0,-3.898901939E-1,-1.164255142E-1,1.501780238E0
1.098545356E1,-1.165980101E0,-5.311119556E-1,4.182338715E-2,1.281927728E0
1.099013434E1,-1.003172159E0,-6.579508781E-1,2.941770554E-1,1.235230294E0
1.099481512E1,-8.492083549E-1,-8.069125414E-1,5.116348267E-1,1.278292954E0
1.099949595E1,-7.610961199E-1,-9.239128828E-1,6.777553558E-1,1.375585199E0
1.100417673E1,-7.126933336E-1,-9.953936338E-1,8.764533997E-1,1.505626393E0
1.100885751E1,-6.899342537E-1,-1.050909281E0,1.067291260E0,1.649099822E0
1.101353829E1,-7.125120759E-1,-1.074486017E0,1.257665634E0,1.801087590E0
1.101821908E1,-7.686516643E-1,-1.086124778E0,1.342657089E0,1.890296398E0
1.102289986E1,-7.987423539E-1,-1.098658919E0,1.320246696E0,1.894225992E0
1.102758064E1,-8.054093122E-1,-1.127384186E0,1.298370361E0,1.898800900E0
1.103226147E1,-7.771472335E-1,-1.184859991E0,1.258079529E0,1.894891850E0
1.103694225E1,-7.598978281E-1,-1.266985655E0,1.194808960E0,1.900069949E0
1.104162303E1,-7.493634224E-1,-1.297505856E0,1.063247681E0,1.837270425E0
1.104630382E1,-7.098548412E-1,-1.317391992E0,8.898439407E-1,1.741045029E0
1.105098460E1,-7.229977250E-1,-1.317181587E0,6.746778488E-1,1.647083253E0
1.105566538E1,-7.269724607E-1,-1.275282860E0,4.345102310E-1,1.530893358E0
1.106034616E1,-7.222744226E-1,-1.191474319E0,2.051610947E-1,1.408326123E0
1.106502694E1,-7.501100898E-1,-1.101376295E0,-3.255367279E-2,1.332949598E0
1.106970772E1,-7.440004349E-1,-9.709305763E-1,-2.811603546E-1,1.255107157E0
1.107438856E1,-7.473049164E-1,-8.545738459E-1,-5.216636658E-1,1.249357465E0
1.107906934E1,-7.384698391E-1,-7.591757774E-1,-8.114919662E-1,1.334243147E0
1.108375012E1,-7.271416187E-1,-6.386950016E-1,-1.074263573E0,1.445928236E0
1.108843090E1,-6.916494966E-1,-5.450530052E-1,-1.312582970E0,1.580612494E0
1.109311168E1,-6.793249846E-1,-5.018129349E-1,-1.545688629E0,1.761377868E0
1.109779246E1,-6.920599341E-1,-4.606535435E-1,-1.749824524E0,1.937275020E0
1.110247324E1,-7.055523396E-1,-4.402849674E-1,-1.903643608E0,2.077381511E0
1.110715402E1,-7.121273279E-1,-4.067368507E-1,-2.047994137E0,2.206091608E0
1.111183486E1,-7.519307137E-1,-3.813450336E-1,-2.171017647E0,2.328978629E0
1.111651564E1,-7.791069746E-1,-3.757519722E-1,-2.258512974E0,2.418486732E0
1.112119642E1,-8.125920296E-1,-3.514513969E-1,-2.272380352E0,2.438757133E0
1.112587720E1,-8.378795981E-1,-3.513154984E-1,-2.325104237E0,2.496312182E0
1.113055798E1,-8.573719263E-1,-3.563551903E-1,-2.349685669E0,2.526479445E0
1.113523876E1,-8.687870502E-1,-3.547739983E-1,-2.305491447E0,2.489165793E0
1.113991954E1,-8.794184923E-1,-3.707468510E-1,-2.292905807E0,2.483595610E0
1.114460032E1,-8.893729448E-1,-3.950977325E-1,-2.244848728E0,2.446718673E0
1.114928111E1,-8.701359034E-1,-4.209184647E-1,-2.185179710E0,2.389418174E0
1.115396194E1,-8.887132406E-1,-4.342203140E-1,-2.142485142E0,2.359788357E0
1.115864272E1,-8.518837690E-1,-4.353196621E-1,-2.083192825E0,2.292357195E0
1.116332350E1,-8.218638301E-1,-4.508459568E-1,-2.047852039E0,2.252203412E0
1.116800428E1,-7.771565318E-1,-4.236695766E-1,-1.995730877E0,2.183210919E0
1.117268507E1,-6.915063858E-1,-4.208722115E-1,-1.929204941E0,2.092163044E0
1.117736585E1,-5.936714411E-1,-3.589143753E-1,-1.903214455E0,2.025707424E0
1.118204663E1,-5.002135038E-1,-3.360204697E-1,-1.869869709E0,1.964570191E0
1.118672746E1,-4.540882707E-1,-2.972936630E-1,-1.864990711E0,1.942361973E0
1.119140819E1,-3.571434617E-1,-2.593555450E-1,-1.871858597E0,1.923193011E0
1.119608902E1,-2.428001165E-1,-2.174117565E-1,-1.871348381E0,1.899516921E0
1.120076980E1,-1.731697917E-1,-2.144467831E-1,-1.904108047E0,1.923954952E0
1.120545059E1,-9.091699123E-2,-2.049350739E-1,-1.879300594E0,1.892626484E0
1.121013137E1,8.602052927E-3,-2.054643631E-1,-1.890240669E0,1.901394064E0
1.121481215E1,8.687421679E-2,-2.133255005E-1,-1.891561031E0,1.905533530E0
1.121949293E1,1.367216110E-1,-2.164340019E-1,-1.907210827E0,1.924315362E0
1.122417371E1,1.820259392E-1,-2.168467045E-1,-1.903820515E0,1.924756735E0
1.122885449E1,2.322665453E-1,-2.121272087E-1,-1.900546074E0,1.926401069E0
1.123353532E1,2.874226272E-1,-2.188851833E-1,-1.875916481E0,1.910388739E0
1.123821611E1,3.091679513E-1,-2.370712757E-1,-1.865818024E0,1.906059944E0
1.124289689E1,3.430441022E-1,-2.547514439E-1,-1.827212334E0,1.876508051E0
1.124757767E1,3.627531528E-1,-2.791655064E-1,-1.798352242E0,1.855692328E0
1.125225845E1,3.828068674E-1,-3.154277802E-1,-1.781510353E0,1.849274160E0
1.125693923E1,3.841786683E-1,-3.159306049E-1,-1.771832466E0,1.840324886E0
1.126162001E1,3.790119588E-1,-3.288326263E-1,-1.716637135E0,1.788469741E0
1.126630085E1,3.721412718E-1,-3.328406811E-1,-1.713888168E0,1.785128763E0
1.127098163E1,3.086657822E-1,-3.044369221E-1,-1.686925411E0,1.741744455E0
1.127566241E1,2.697605789E-1,-2.797186375E-1,-1.657204628E0,1.702157591E0
1.128034319E1,2.243105173E-1,-2.660849094E-1,-1.674831867E0,1.710607544E0
1.128502397E1,1.457349658E-1,-2.491211891E-1,-1.684779167E0,1.709321763E0
1.128970475E1,6.733942032E-2,-2.051415443E-1,-1.701305866E0,1.714951691E0
1.129438553E1,-1.829186082E-2,-1.888484955E-1,-1.702976227E0,1.713512876E0
1.129906632E1,-9.714648128E-2,-1.235852242E-1,-1.720900059E0,1.728064744E0
1.130374710E1,-1.600076854E-1,-9.745979309E-2,-1.726482391E0,1.736618069E0
1.130842793E1,-2.048850358E-1,-8.141541481E-2,-1.707880497E0,1.722051724E0
1.131310871E1,-2.583099306E-1,1.416444778E-3,-1.681972027E0,1.701692077E0
1.131778949E1,-2.965576649E-1,5.095481873E-2,-1.658446312E0,1.685522771E0
1.132247027E1,-3.077581525E-1,1.083962917E-1,-1.606416225E0,1.639218694E0
1.132715106E1,-2.847719789E-1,1.885392666E-1,-1.549988270E0,1.587169106E0
1.133183184E1,-3.063591719E-1,2.654502392E-1,-1.434350967E0,1.490530935E0
1.133651262E1,-2.984016538E-1,3.826153278E-1,-1.269309521E0,1.358890980E0
1.134119340E1,-2.368740439E-1,4.757089615E-1,-1.083711624E0,1.206995946E0
1.134587423E1,-1.503865421E-1,4.923324585E-1,-8.991584778E-1,1.036095232E0
1.135055501E1,-6.727468967E-2,4.996929169E-1,-7.014074326E-1,8.638236403E-1
1.135523579E1,3.441542387E-2,5.073223114E-1,-5.024385452E-1,7.148460259E-1
1.135991658E1,1.363079548E-1,4.816176891E-1,-3.070316315E-1,5.872000338E-1
1.136459736E1,2.249072194E-1,4.797003269E-1,-1.055765152E-1,5.402240846E-1
1.136927814E1,2.911935449E-1,4.677925110E-1,1.019897461E-1,5.603797125E-1
1.137395892E1,3.738233447E-1,4.167027473E-1,3.014793396E-1,6.358261279E-1
1.137863970E1,4.300892353E-1,3.832328320E-1,4.692020416E-1,7.429634646E-1
1.138332048E1,4.504253864E-1,2.860369682E-1,6.243419647E-1,8.212813555E-1
1.138800132E1,4.230126143E-1,2.250735760E-1,7.694759369E-1,9.064717336E-1
1.139268210E1,3.217043281E-1,2.141530514E-1,9.119558334E-1,9.904638541E-1
1.139736288E1,1.296889782E-1,2.910814285E-1,1.051930428E0,1.099138414E0
1.140204366E1,-1.483596861E-1,4.745001793E-1,1.146536827E0,1.249683045E0
1.140672444E1,-5.150107741E-1,7.876911163E-1,1.246212006E0,1.561645848E0
1.141140522E1,-8.345866203E-1,1.211172342E0,1.351066589E0,1.997211606E0
1.141608600E1,-1.084499240E0,1.589497805E0,1.499402046E0,2.439436076E0
1.142076678E1,-1.166581154E0,1.858475208E0,1.767663956E0,2.817707854E0
1.142544756E1,-1.133943319E0,1.937817097E0,2.088647842E0,3.066498388E0
1.143012840E1,-9.411566257E-1,1.833269835E0,2.443031311E0,3.196100134E0
1.143480918E1,-6.157710552E-1,1.553290129E0,2.706190109E0,3.180463665E0
1.143948996E1,-1.482827067E-1,1.187570333E0,2.858767509E0,3.099171297E0
1.144417074E1,2.736164927E-1,8.734519482E-1,2.936352730E0,3.075703439E0
1.144885152E1,6.930491924E-1,6.353549957E-1,2.902877808E0,3.051342773E0
1.145353231E1,9.981608987E-1,5.024445057E-1,2.836987495E0,3.049143111E0
1.145821309E1,1.339781284E0,3.795173168E-1,2.853095055E0,3.174775374E0
1.146289387E1,1.616727829E0,2.236387730E-1,2.955737114E0,3.376418970E0
1.146757470E1,1.861242056E0,3.724455833E-2,3.142340660E0,3.652384697E0
1.147225548E1,1.983892441E0,-1.944997311E-1,3.334030151E0,3.884509803E0
1.147693626E1,2.091207504E0,-4.985172749E-1,3.516610146E0,4.121676263E0
1.148161704E1,2.081267834E0,-7.371416092E-1,3.671273232E0,4.284075243E0
1.148629783E1,1.902036190E0,-1.012000799E0,3.877297401E0,4.435687368E0
1.149097861E1,1.668614030E0,-1.190888882E0,3.996563911E0,4.491660295E0
1.149565939E1,1.392809272E0,-1.327965260E0,4.036855698E0,4.472092723E0
1.150034017E1,1.114516020E0,-1.386636257E0,3.963006973E0,4.343999348E0
1.150502095E1,8.730778098E-1,-1.409048200E0,3.907154083E0,4.244235470E0
1.150970178E1,6.330612898E-1,-1.417910933E0,3.826754570E0,4.129804905E0
1.151438256E1,4.184561968E-1,-1.435575485E0,3.715065002E0,4.004708546E0
1.151906335E1,2.342928648E-1,-1.421960831E0,3.562842369E0,3.843268335E0
1.152374413E1,1.172276735E-1,-1.425118327E0,3.279441833E0,3.577630964E0
1.152842491E1,2.041918039E-2,-1.390083313E0,2.943941116E0,3.255693145E0
1.153310569E1,-2.674996853E-3,-1.302206039E0,2.647168159E0,2.950126606E0
1.153778647E1,-3.855526447E-3,-1.206243753E0,2.427167892E0,2.710384260E0
1.154246725E1,4.411780834E-2,-1.060676813E0,2.271699905E0,2.507509151E0
1.154714803E1,1.740087867E-1,-9.434003830E-1,2.118289948E0,2.325389353E0
1.155182887E1,3.691056967E-1,-8.075890541E-1,1.928307533E0,2.122924643E0
1.155650965E1,6.351254582E-1,-7.141547203E-1,1.720520973E0,1.968144744E0
1.156119043E1,8.829910159E-1,-6.212410927E-1,1.441951752E0,1.801343522E0
1.156587121E1,1.127071142E0,-5.825726986E-1,1.111295700E0,1.686611527E0
1.157055199E1,1.348309755E0,-5.373685360E-1,7.639999390E-1,1.640243898E0
1.157523277E1,1.543980598E0,-4.751739502E-1,4.522104263E-1,1.677546018E0
1.157991356E1,1.677482128E0,-4.502508640E-1,1.993827820E-1,1.748263603E0
1.158459434E1,1.800275087E0,-4.430503845E-1,-3.784275055E-2,1.854377552E0
1.158927517E1,1.879795313E0,-4.649891853E-1,-2.334966660E-1,1.950478417E0
1.159395595E1,1.885924459E0,-4.968109131E-1,-4.594802856E-1,2.003660221E0
1.159863673E1,1.857481122E0,-5.650801659E-1,-6.392650604E-1,2.044067399E0
1.160331751E1,1.801610470E0,-6.341443062E-1,-7.824039459E-1,2.063999811E0
1.160799829E1,1.641125441E0,-7.282941341E-1,-8.505125046E-1,1.986725089E0
1.161267908E1,1.489549398E0,-7.929661274E-1,-8.434114456E-1,1.886503527E0
1.161735986E1,1.297783613E0,-8.573698997E-1,-7.609024048E-1,1.731559390E0
1.162204064E1,1.141090870E0,-9.172945023E-1,-7.294263840E-1,1.635720155E0
1.162672147E1,9.755874276E-1,-8.995318413E-1,-7.533349991E-1,1.525923322E0
1.163140225E1,8.366504312E-1,-9.101185799E-1,-7.964105606E-1,1.470567766E0
1.163608303E1,7.527675629E-1,-8.973116875E-1,-8.822317123E-1,1.466342410E0
1.164076382E1,6.805986762E-1,-8.784739971E-1,-9.460105896E-1,1.459406440E0
1.164544460E1,6.152815223E-1,-8.423111439E-1,-1.018641472E0,1.457974576E0
1.165012538E1,5.424704552E-1,-7.940411568E-1,-1.080871582E0,1.446740796E0
1.165480616E1,5.196486115E-1,-7.292072773E-1,-1.187597275E0,1.487334939E0
1.165948694E1,4.990281463E-1,-6.693530083E-1,-1.314876556E0,1.557550288E0
1.166416772E1,4.783934951E-1,-5.642504692E-1,-1.457932949E0,1.634872292E0
1.166884850E1,4.529426694E-1,-4.496629238E-1,-1.561822891E0,1.687200211E0
1.167352934E1,4.180075526E-1,-3.492414951E-1,-1.705551147E0,1.790420245E0
1.167821012E1,3.853829503E-1,-2.435164452E-1,-1.815072536E0,1.871445588E0
1.168289090E1,3.691518307E-1,-1.511352062E-1,-1.914458275E0,1.955572911E0
1.168757168E1,3.452321887E-1,-3.583908081E-2,-2.032511234E0,2.061933952E0
1.169225246E1,3.421847820E-1,3.316116333E-2,-2.140559196E0,2.167990720E0
1.169693324E1,2.979480624E-1,9.676432610E-2,-2.231519222E0,2.253400635E0
1.170161402E1,3.010606766E-1,1.459233761E-1,-2.372493744E0,2.395966971E0
1.170629480E1,3.135235310E-1,1.520822048E-1,-2.518068790E0,2.542065388E0
1.171097564E1,3.354622722E-1,1.752076149E-1,-2.603775501E0,2.631136543E0
1.171565642E1,3.264907598E-1,1.940441132E-1,-2.675200939E0,2.702026906E0
1.172033720E1,3.252080083E-1,2.134044170E-1,-2.734785080E0,2.762309021E0
1.172501798E1,2.910501957E-1,2.071957588E-1,-2.746761799E0,2.769899038E0
1.172969876E1,2.695206404E-1,2.016482353E-1,-2.768522263E0,2.788909985E0
1.173437954E1,2.677654624E-1,1.993024349E-1,-2.766643524E0,2.786707052E0
1.173906032E1,2.665789127E-1,1.905539036E-1,-2.753087521E0,2.772519793E0
1.174374111E1,2.349819541E-1,1.991608143E-1,-2.732604504E0,2.749910712E0
1.174842194E1,2.231540084E-1,1.917326450E-1,-2.724344254E0,2.740184434E0
1.175310272E1,2.264323235E-1,1.729693413E-1,-2.663743019E0,2.678939503E0
1.175778350E1,2.448241711E-1,1.547312737E-1,-2.639253139E0,2.655096566E0
1.176246428E1,2.185732424E-1,1.585330963E-1,-2.605423927E0,2.619377950E0
1.176714507E1,2.216943800E-1,1.292755604E-1,-2.552661419E0,2.565529358E0
1.177182585E1,2.587966025E-1,1.456270218E-1,-2.480901241E0,2.498610390E0
1.177650663E1,2.460947335E-1,1.667916775E-1,-2.428363800E0,2.446493987E0
1.178118741E1,3.078953326E-1,1.950461864E-1,-2.380644798E0,2.408383733E0
1.178586819E1,3.174348474E-1,2.183473110E-1,-2.335317135E0,2.366885411E0
1.179054902E1,3.081468344E-1,2.078847885E-1,-2.275599957E0,2.305759250E0
1.179522980E1,3.397287726E-1,2.261278629E-1,-2.208769321E0,2.246154795E0
1.179991059E1,3.380356729E-1,2.705931664E-1,-2.139595032E0,2.182969463E0
1.180459137E1,3.363977373E-1,3.507261276E-1,-2.051317692E0,2.108097846E0
1.180927215E1,3.299902678E-1,3.899483681E-1,-1.948717117E0,2.014559930E0
1.181395293E1,3.164473176E-1,4.741041660E-1,-1.874750137E0,1.959490174E0
1.181863371E1,3.291997015E-1,5.196235180E-1,-1.800744534E0,1.902908805E0
1.182331449E1,3.492287099E-1,5.740280151E-1,-1.764833927E0,1.888414055E0
1.182799527E1,3.862083554E-1,5.895309448E-1,-1.750251293E0,1.886818279E0
1.183267611E1,4.378249049E-1,5.923855305E-1,-1.721095085E0,1.872105648E0
1.183735689E1,4.708144963E-1,5.753815174E-1,-1.717994690E0,1.871960452E0
1.184203767E1,4.708346128E-1,5.578730106E-1,-1.702744484E0,1.852632264E0
1.184671845E1,4.592661858E-1,5.281245708E-1,-1.656305790E0,1.798107300E0
1.185139923E1,4.358488619E-1,5.246837139E-1,-1.624212742E0,1.761625460E0
1.185608001E1,3.907282054E-1,5.144078732E-1,-1.568323612E0,1.696149446E0
1.186076079E1,3.309945464E-1,5.166385174E-1,-1.538925171E0,1.656732757E0
1.186544158E1,2.661545277E-1,4.981436729E-1,-1.490661621E0,1.594069453E0
1.187012236E1,1.985776722E-1,4.974794388E-1,-1.421266556E0,1.518854011E0
1.187480319E1,1.712846160E-1,4.858903885E-1,-1.354651928E0,1.449313539E0
1.187948397E1,1.052269042E-1,4.562199116E-1,-1.281255722E0,1.364120792E0
1.188416475E1,4.839110747E-2,4.228291512E-1,-1.181972504E0,1.256258409E0
1.188884553E1,-1.833487116E-2,4.047329426E-1,-1.047241211E0,1.122879814E0
1.189352632E1,-1.238029897E-1,3.920855522E-1,-9.056940079E-1,9.946556673E-1
1.189820710E1,-1.798331439E-1,3.700346947E-1,-7.117662430E-1,8.221172785E-1
1.190288788E1,-2.372305393E-1,3.527145386E-1,-4.869661331E-1,6.463914366E-1
1.190756866E1,-2.868232727E-1,3.565800190E-1,-2.838239670E-1,5.384913592E-1
1.191224944E1,-3.121402860E-1,3.429389000E-1,-7.111167908E-2,4.691433876E-1
1.191693027E1,-3.301087618E-1,3.618633747E-1,1.320791245E-1,5.073083793E-1
1.192161106E1,-3.214158416E-1,3.556900024E-1,2.971668243E-1,5.640315971E-1
1.192629184E1,-2.882288098E-1,3.600308895E-1,4.649152756E-1,6.548620478E-1
1.193097262E1,-2.134782970E-1,3.271033764E-1,6.042451859E-1,7.195011096E-1
1.193565340E1,-1.372338384E-1,2.856335640E-1,7.056379318E-1,7.735273428E-1
1.194033418E1,-7.803337276E-2,2.667529583E-1,8.097553253E-1,8.561250113E-1
1.194501496E1,2.445499226E-2,2.227973938E-1,8.878707886E-1,9.157244468E-1
1.194969574E1,1.059943810E-1,1.754133701E-1,9.567146301E-1,9.784209435E-1
1.195437652E1,1.908969879E-1,1.417059898E-1,1.013792038E0,1.041295608E0
1.195905736E1,2.842906713E-1,9.802508354E-2,1.102046013E0,1.142337742E0
1.196373814E1,3.482983112E-1,6.387305260E-2,1.132895470E0,1.186947187E0
1.196841892E1,3.856734931E-1,6.122303009E-2,1.161221504E0,1.225123538E0
1.197309970E1,3.824636638E-1,8.323431015E-2,1.196469307E0,1.258866636E0
1.197778048E1,3.268763423E-1,1.133034229E-1,1.238583565E0,1.285991857E0
1.198246126E1,2.166106105E-1,2.089283466E-1,1.256443024E0,1.291983081E0
1.198714204E1,1.355529875E-1,3.411550522E-1,1.252552032E0,1.305238666E0
1.199182283E1,-3.814166784E-2,5.527040958E-1,1.212702751E0,1.333260877E0
1.199650361E1,-2.589870989E-1,8.308718204E-1,1.173038483E0,1.460630542E0
1.200118444E1,-5.586633086E-1,1.137398243E0,1.085744858E0,1.668718476E0
1.200586522E1,-8.517552018E-1,1.500507593E0,1.029895782E0,2.009401723E0
1.201054600E1,-1.136826992E0,1.910283327E0,9.888067245E-1,2.432960488E0
1.201522678E1,-1.310255408E0,2.285501719E0,9.671649933E-1,2.806366951E0
1.201990756E1,-1.443322659E0,2.602807522E0,1.036382675E0,3.151487957E0
1.202458835E1,-1.418424964E0,2.752857208E0,1.181726456E0,3.314608514E0
1.202926913E1,-1.316435218E0,2.829886913E0,1.397912979E0,3.419857062E0
