"Time (s)","Linear Acceleration x (m/s^2)","Linear Acceleration y (m/s^2)","Linear Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
3.495289067E1,-8.576712012E-1,-1.017343402E0,5.295667648E-1,1.432141210E0
3.495757129E1,-6.116518378E-1,-9.971860647E-1,6.139478683E-1,1.321147230E0
3.496225186E1,-3.152588606E-1,-1.055013180E0,6.887016296E-1,1.298749742E0
3.496693249E1,3.863221407E-2,-1.154505968E0,7.513914108E-1,1.378029583E0
3.497161306E1,3.975307345E-1,-1.305047870E0,8.067846298E-1,1.584954910E0
3.497629364E1,7.852779031E-1,-1.443212271E0,9.120779037E-1,1.879204392E0
3.498097426E1,1.128326416E0,-1.578410983E0,1.071928024E0,2.216648692E0
3.498565483E1,1.413041115E0,-1.686849594E0,1.293407440E0,2.552459510E0
3.499033546E1,1.644390345E0,-1.722536564E0,1.569190025E0,2.851930777E0
3.499501603E1,1.779461145E0,-1.683053851E0,1.877702713E0,3.086246865E0
3.499969660E1,1.849384785E0,-1.558822513E0,2.161564827E0,3.243842507E0
3.500437723E1,1.869053364E0,-1.398590684E0,2.349213600E0,3.311830448E0
3.500905780E1,1.830046892E0,-1.227248073E0,2.421692848E0,3.274111438E0
3.501373843E1,1.639806628E0,-1.011764646E0,2.419786453E0,3.093218381E0
3.501841900E1,1.408606529E0,-8.321120739E-1,2.477540016E0,2.968970763E0
3.502309962E1,1.168949366E0,-6.548461914E-1,2.547181129E0,2.878089272E0
3.502778020E1,8.724409342E-1,-3.948554993E-1,2.495031357E0,2.672497993E0
3.503246077E1,6.001768112E-1,-7.704764605E-2,2.304622650E0,2.382736684E0
3.503714140E1,3.737925887E-1,2.595964670E-1,1.945100784E0,1.997630668E0
3.504182197E1,2.153830528E-1,5.432144403E-1,1.414218903E0,1.530191783E0
3.504650259E1,1.379222870E-1,7.658104897E-1,8.842239380E-1,1.177854081E0
3.505118317E1,1.393309832E-1,9.204517007E-1,4.578008652E-1,1.037413171E0
3.505586379E1,1.459422112E-1,9.661712050E-1,1.371879578E-1,9.867149853E-1
3.506054437E1,2.059564590E-1,9.840571284E-1,-7.298946381E-2,1.008024780E0
3.506522494E1,3.326759338E-1,9.916701317E-1,-1.465702057E-1,1.056203462E0
3.506990556E1,4.491935968E-1,1.027275324E0,-1.936273575E-1,1.137787780E0
3.507458614E1,4.934290648E-1,1.138259053E0,-2.261095047E-1,1.261043783E0
3.507926676E1,5.199443102E-1,1.251535892E0,-1.437158585E-1,1.362842039E0
3.508394733E1,5.683570504E-1,1.396390438E0,5.652427673E-3,1.507636542E0
3.508862796E1,5.991849899E-1,1.604858994E0,2.458143234E-1,1.730612529E0
3.509330853E1,6.232839823E-1,1.858690977E0,4.332656860E-1,2.007718662E0
3.509798910E1,6.042622924E-1,2.144019127E0,6.086826324E-1,2.309208843E0
3.510266973E1,5.945969224E-1,2.380519629E0,7.122402191E-1,2.554937442E0
3.510735030E1,5.823759437E-1,2.585495472E0,7.917652130E-1,2.766015316E0
3.511203093E1,5.865213275E-1,2.719197273E0,8.854541779E-1,2.919258498E0
3.511671150E1,6.480074525E-1,2.786306381E0,1.005226135E0,3.032143877E0
3.512139212E1,6.930903196E-1,2.755961895E0,1.072142601E0,3.037299774E0
3.512607270E1,7.869454026E-1,2.635521889E0,1.086222649E0,2.957218006E0
3.513075327E1,8.848220706E-1,2.427270651E0,1.083358765E0,2.801467316E0
3.513543390E1,9.635540247E-1,2.199930906E0,1.061202049E0,2.625696506E0
3.514011447E1,9.689304233E-1,1.938076019E0,1.060456276E0,2.412370688E0
3.514479509E1,9.850317836E-1,1.696022034E0,1.050066948E0,2.224728961E0
3.514947567E1,9.375148416E-1,1.427618623E0,1.061196327E0,2.010762705E0
3.515415624E1,8.477463126E-1,1.180431366E0,1.053231239E0,1.794822572E0
3.515883687E1,7.565754056E-1,9.772843719E-1,1.045382500E0,1.618738910E0
3.516351744E1,6.400771141E-1,8.152204752E-1,1.063973427E0,1.485369512E0
3.516819806E1,5.553457737E-1,6.893042326E-1,1.061197281E0,1.381914948E0
3.517287864E1,5.087751150E-1,6.495933533E-1,1.111221313E0,1.384065190E0
3.517755926E1,4.382463694E-1,6.216877699E-1,1.089711189E0,1.328919125E0
3.518223983E1,3.966332674E-1,6.226245761E-1,9.273967743E-1,1.185345557E0
3.518692046E1,3.897898793E-1,6.137790084E-1,7.080392838E-1,1.014879524E0
3.519160103E1,4.229688048E-1,5.689480305E-1,5.033578873E-1,8.694674427E-1
3.519628160E1,4.609462023E-1,4.929832220E-1,2.941675186E-1,7.362325635E-1
3.520096223E1,5.323473215E-1,3.862755299E-1,1.019678116E-1,6.655823693E-1
3.520564280E1,5.680068731E-1,3.156753182E-1,-1.114940643E-1,6.593281739E-1
3.521032343E1,6.205914021E-1,2.404310703E-1,-3.103256226E-1,7.343315191E-1
3.521500400E1,6.468254328E-1,1.654201150E-1,-5.160293579E-1,8.438206285E-1
3.521968457E1,6.824917197E-1,1.311945915E-1,-7.476768494E-1,1.020797551E0
3.522436520E1,7.030350566E-1,1.121133566E-1,-9.813308716E-1,1.212368745E0
3.522904577E1,6.793586016E-1,1.488002539E-1,-1.140473366E0,1.335795315E0
3.523372640E1,6.875140667E-1,1.578507423E-1,-1.337498665E0,1.512116109E0
3.523840697E1,6.888812780E-1,1.415237188E-1,-1.541246414E0,1.694115370E0
3.524308759E1,7.161970139E-1,1.722778082E-1,-1.706315994E0,1.858529547E0
3.524776817E1,7.143725753E-1,2.354392409E-1,-1.873351097E0,2.018713488E0
3.525244874E1,6.878645420E-1,2.904517055E-1,-2.016050339E0,2.149878785E0
3.525712937E1,6.652493477E-1,3.449166417E-1,-2.151209354E0,2.277987241E0
3.526180994E1,6.341489553E-1,3.685320020E-1,-2.283673763E0,2.398567612E0
3.526649056E1,6.113473177E-1,3.707515597E-1,-2.418225288E0,2.521708906E0
3.527117114E1,6.252669096E-1,3.617532253E-1,-2.497565746E0,2.599934376E0
3.527585176E1,6.063170433E-1,3.321032524E-1,-2.562407017E0,2.654023859E0
3.528053233E1,6.044437885E-1,3.011655807E-1,-2.576947212E0,2.663965078E0
3.528521291E1,5.550529361E-1,2.905918360E-1,-2.593855381E0,2.668447698E0
3.528989353E1,5.658054352E-1,2.645401955E-1,-2.551011562E0,2.626361989E0
3.529457410E1,5.672823191E-1,2.159138918E-1,-2.508255482E0,2.580653716E0
3.529925473E1,5.670003891E-1,2.428104877E-1,-2.460839748E0,2.536962483E0
3.530393530E1,5.559730530E-1,2.203949690E-1,-2.432643890E0,2.505082090E0
3.530861593E1,5.561543703E-1,2.203166485E-1,-2.351954937E0,2.426837270E0
3.531329650E1,5.678274035E-1,2.159267664E-1,-2.285728455E0,2.365080738E0
3.531797707E1,5.674810410E-1,2.475546598E-1,-2.207636833E0,2.292810160E0
3.532265770E1,5.410689116E-1,2.314844131E-1,-2.122481346E0,2.202559344E0
3.532733827E1,5.245876312E-1,2.420341969E-1,-2.047024250E0,2.126988720E0
3.533201890E1,5.086508393E-1,1.998049021E-1,-1.976416588E0,2.050578017E0
3.533669947E1,4.744713306E-1,1.977103949E-1,-1.910619259E0,1.978554623E0
3.534138004E1,4.430096447E-1,2.269753218E-1,-1.861658096E0,1.927056359E0
3.534606067E1,4.145306349E-1,2.491016388E-1,-1.841441154E0,1.903888862E0
3.535074124E1,3.891270459E-1,2.778811455E-1,-1.790117741E0,1.852878656E0
3.535542187E1,3.353703618E-1,3.114163876E-1,-1.743626595E0,1.802688866E0
3.536010244E1,2.936878800E-1,3.642656803E-1,-1.709152222E0,1.772044969E0
3.536478306E1,2.520028949E-1,4.051964283E-1,-1.696219444E0,1.762058458E0
3.536946364E1,2.411312908E-1,4.203577042E-1,-1.714416504E0,1.781591661E0
3.537414426E1,2.322909087E-1,4.720529318E-1,-1.723098755E0,1.801627696E0
3.537882483E1,2.349584103E-1,4.863730669E-1,-1.729475021E0,1.811863147E0
3.538350541E1,2.657963037E-1,4.894282818E-1,-1.712013245E0,1.800326934E0
3.538818603E1,2.888092995E-1,5.121008158E-1,-1.665940285E0,1.766639490E0
3.539286660E1,3.323577940E-1,4.686335325E-1,-1.593715668E0,1.694110008E0
3.539754723E1,3.315328360E-1,4.743449688E-1,-1.519339561E0,1.625825905E0
3.540222780E1,3.318212032E-1,4.787060022E-1,-1.385425568E0,1.502886806E0
3.540690838E1,3.356283307E-1,4.435894489E-1,-1.266149521E0,1.382950681E0
3.541158900E1,3.474563062E-1,4.340976477E-1,-1.128108025E0,1.257694068E0
3.541626957E1,3.579592407E-1,4.162118435E-1,-9.736442566E-1,1.117743376E0
3.542095020E1,4.007481337E-1,3.993642330E-1,-8.027610779E-1,9.820978594E-1
3.542563077E1,4.160484672E-1,3.473421335E-1,-6.130418777E-1,8.182684331E-1
3.543031140E1,4.346754551E-1,3.087605238E-1,-3.926591873E-1,6.621608941E-1
3.543499197E1,4.331628680E-1,2.448366880E-1,-1.917695999E-1,5.332453971E-1
3.543967254E1,4.739167094E-1,1.483767033E-1,6.383895874E-3,4.966421727E-1
3.544435317E1,5.261368752E-1,8.875453472E-2,1.324901581E-1,5.497736087E-1
3.544903374E1,5.183881521E-1,3.472125530E-2,3.013677597E-1,6.006283114E-1
3.545371436E1,4.916033745E-1,-3.731477261E-2,4.483900070E-1,6.664231902E-1
3.545839494E1,4.579447210E-1,-9.183442593E-2,6.214265823E-1,7.773788822E-1
3.546307556E1,4.343823195E-1,-1.674484015E-1,8.085384369E-1,9.329851931E-1
3.546775614E1,3.969894052E-1,-2.236045599E-1,9.667034149E-1,1.068697843E0
3.547243671E1,3.435491025E-1,-2.559553385E-1,1.110347748E0,1.190130767E0
3.547711733E1,2.792870402E-1,-2.937864661E-1,1.229992867E0,1.295065323E0
3.548179791E1,1.421141922E-1,-2.578022480E-1,1.354287148E0,1.385912018E0
3.548647853E1,-4.126515985E-2,-1.241592169E-1,1.368495941E0,1.374736144E0
3.549115910E1,-2.147634476E-1,1.538815498E-1,1.330204964E0,1.356188820E0
3.549583968E1,-2.756618559E-1,4.644854069E-1,1.270461082E0,1.380509875E0
3.550052030E1,-1.872233748E-1,6.940603256E-1,1.160743713E0,1.365319851E0
3.550520088E1,-1.011291742E-1,9.011076689E-1,1.196979523E0,1.501659788E0
3.550988150E1,7.144093513E-2,9.292137623E-1,1.538990021E0,1.799175452E0
3.551456207E1,2.925327420E-1,7.288606167E-1,2.062119484E0,2.206615048E0
3.551924270E1,4.839961529E-1,4.335281849E-1,2.474390030E0,2.558281647E0
3.552392327E1,7.581238151E-1,1.760619879E-1,2.809237480E0,2.915058278E0
3.552860384E1,1.065979838E0,-9.812998772E-2,2.990212440E0,3.176053046E0
3.553328447E1,1.225823283E0,-2.643530369E-1,3.034155846E0,3.283081928E0
3.553796504E1,1.314472675E0,-3.727910519E-1,2.969873428E0,3.269091581E0
3.554264567E1,1.336612940E0,-3.830967546E-1,2.893113136E0,3.209891103E0
3.554732624E1,1.207573175E0,-3.105587363E-1,2.794455528E0,3.060010033E0
3.555200686E1,1.005948067E0,-2.667272091E-1,2.741091728E0,2.932005931E0
3.555668744E1,6.752765179E-1,-2.554141283E-1,2.709312439E0,2.803856031E0
3.556136801E1,3.879073262E-1,-3.445490599E-1,2.742290497E0,2.790939504E0
3.556604864E1,1.437559724E-1,-5.109848976E-1,2.797058105E0,2.846981804E0
3.557072921E1,-1.004176885E-1,-6.969840527E-1,2.849671364E0,2.935387089E0
3.557540983E1,-3.582055867E-1,-7.037241459E-1,2.763852119E0,2.874442112E0
3.558009041E1,-5.889637470E-1,-5.774180889E-1,2.472879410E0,2.606803123E0
3.558477098E1,-7.924993038E-1,-4.646525085E-1,2.225570679E0,2.407721318E0
3.558945160E1,-8.897861838E-1,-3.795424998E-1,1.950126648E0,2.176870668E0
3.559413218E1,-9.453881383E-1,-3.630628586E-1,1.899911880E0,2.152960410E0
3.559881280E1,-9.716020823E-1,-4.421584904E-1,1.969520569E0,2.240206689E0
3.560349338E1,-9.406546950E-1,-5.394808054E-1,2.118102074E0,2.379543483E0
3.560817400E1,-9.150155783E-1,-6.595091820E-1,2.278614998E0,2.542497233E0
3.561285457E1,-8.273035884E-1,-8.023079634E-1,2.429543495E0,2.689016714E0
3.561753515E1,-6.813601851E-1,-9.200360179E-1,2.556565285E0,2.801204032E0
3.562221577E1,-4.926671684E-1,-9.930565357E-1,2.681187630E0,2.901318550E0
3.562689634E1,-2.761121690E-1,-9.789632559E-1,2.712624550E0,2.897056944E0
3.563157697E1,-8.027336001E-2,-8.754588366E-1,2.662923813E0,2.804288719E0
3.563625754E1,4.328396171E-2,-7.326772809E-1,2.587115288E0,2.689210853E0
3.564093817E1,7.197685540E-2,-5.416685343E-1,2.492399216E0,2.551595446E0
3.564561874E1,4.715843499E-2,-3.243551850E-1,2.326207161E0,2.349184956E0
3.565029931E1,-1.170575619E-2,-1.239103973E-1,2.138795853E0,2.142414178E0
3.565497994E1,-8.576807380E-2,2.605164051E-2,1.958869934E0,1.960919751E0
3.565966051E1,-1.377235800E-1,1.453802586E-1,1.748150826E0,1.759583619E0
3.566434114E1,-1.949206889E-1,2.650221288E-1,1.564054489E0,1.598279465E0
3.566902171E1,-2.748811245E-1,3.631044626E-1,1.342049599E0,1.417216148E0
3.567370233E1,-3.407102823E-1,4.450818300E-1,1.146695137E0,1.276358519E0
3.567838291E1,-3.812737465E-1,5.281474590E-1,9.827260971E-1,1.179008053E0
3.568306348E1,-3.830084205E-1,6.029018760E-1,8.333768845E-1,1.097589702E0
3.568774410E1,-3.774020970E-1,6.980510950E-1,7.488193512E-1,1.091071993E0
3.569242468E1,-3.288120627E-1,8.166563511E-1,6.620283127E-1,1.101510987E0
3.569710530E1,-2.229871154E-1,9.303681850E-1,5.897216797E-1,1.123868263E0
3.570178588E1,-1.622325033E-1,1.055570126E0,5.342864990E-1,1.194156497E0
3.570646650E1,-8.413638920E-2,1.152204514E0,5.004520416E-1,1.259010095E0
3.571114707E1,-2.361226082E-2,1.208118916E0,4.666824341E-1,1.295338314E0
3.571582765E1,5.338829756E-2,1.245662451E0,4.233722687E-1,1.316726748E0
3.572050827E1,1.141544133E-1,1.219418049E0,3.824672699E-1,1.283079429E0
3.572518884E1,1.810067594E-1,1.150575638E0,3.320169449E-1,1.211124683E0
3.572986947E1,2.254157513E-1,1.099451661E0,3.150186539E-1,1.165694200E0
3.573455004E1,2.069853693E-1,1.034683466E0,2.358398438E-1,1.081218410E0
3.573923062E1,1.853154600E-1,9.803716540E-1,2.212114334E-1,1.021961300E0
3.574391124E1,1.794124395E-1,8.817521334E-1,1.348257065E-1,9.098646159E-1
3.574859181E1,1.540056169E-1,7.928411365E-1,-2.319526672E-2,8.079930805E-1
3.575327244E1,7.578825951E-2,7.086056471E-1,-1.762762070E-1,7.341247336E-1
3.575795301E1,4.265107214E-2,5.787260532E-1,-3.172454834E-1,6.613528978E-1
3.576263358E1,1.376165450E-2,4.502986670E-1,-4.269552231E-1,6.206843281E-1
3.576731421E1,7.490694523E-3,3.114362359E-1,-5.293264389E-1,6.141946910E-1
3.577199478E1,-1.750092208E-2,1.954417229E-1,-6.123962402E-1,6.430652411E-1
3.577667541E1,-6.462231278E-3,1.330189109E-1,-7.454710007E-1,7.572732690E-1
3.578135598E1,-5.341231823E-3,1.003773212E-1,-9.165334702E-1,9.220291412E-1
3.578603660E1,-1.389956474E-2,4.976689816E-2,-1.178124428E0,1.179257016E0
3.579071718E1,1.848086715E-2,-2.797961235E-3,-1.451229095E0,1.451349461E0
3.579539775E1,9.428140521E-2,-6.437158585E-2,-1.699992180E0,1.703821028E0
3.580007838E1,1.440892518E-1,-1.463835835E-1,-1.943584442E0,1.954407928E0
3.580475895E1,2.111957818E-1,-2.494384944E-1,-2.170024872E0,2.194500209E0
3.580943957E1,2.644638419E-1,-3.276530504E-1,-2.400861263E0,2.437505374E0
3.581412015E1,3.325470090E-1,-4.362274408E-1,-2.602608681E0,2.659784547E0
3.581880077E1,4.298989177E-1,-5.345302820E-1,-2.744228363E0,2.828661346E0
3.582348134E1,4.726589918E-1,-5.980276465E-1,-2.887955189E0,2.986859347E0
3.582816192E1,4.680925608E-1,-6.817623377E-1,-2.997930527E0,3.109903210E0
3.583284254E1,5.045542717E-1,-7.091784477E-1,-3.081361294E0,3.201920753E0
3.583752312E1,5.075830221E-1,-7.355099320E-1,-3.126302719E0,3.251520272E0
3.584220374E1,4.936067462E-1,-7.509171963E-1,-3.125644207E0,3.252257057E0
3.584688431E1,4.621762931E-1,-7.261407971E-1,-3.153557301E0,3.268915880E0
3.585156494E1,4.037269950E-1,-6.852124929E-1,-3.155034065E0,3.253728876E0
3.585624551E1,3.515833020E-1,-6.324788332E-1,-3.187496662E0,3.268604483E0
3.586092614E1,3.129780293E-1,-5.699483752E-1,-3.198362827E0,3.263789388E0
3.586560671E1,2.639988661E-1,-5.218982100E-1,-3.213919640E0,3.266703628E0
3.587028728E1,2.260833532E-1,-4.735474586E-1,-3.205521584E0,3.248188649E0
3.587496791E1,1.969036758E-1,-4.584399164E-1,-3.173195362E0,3.212181038E0
3.587964848E1,1.333483309E-1,-4.711912274E-1,-3.145701885E0,3.183589688E0
3.588432910E1,6.422606111E-2,-5.022655725E-1,-3.146934032E0,3.187411096E0
3.588900968E1,-2.458360977E-2,-5.133478642E-1,-3.148189545E0,3.189863287E0
3.589369025E1,-1.069400683E-1,-5.349153280E-1,-3.094569683E0,3.142281354E0
3.589837088E1,-2.039280087E-1,-5.362265110E-1,-3.043474197E0,3.097072924E0
3.590305145E1,-3.249662817E-1,-5.173929334E-1,-2.980559349E0,3.042537192E0
3.590773207E1,-4.175556898E-1,-5.042537451E-1,-2.872436047E0,2.946101396E0
3.591241265E1,-5.294000506E-1,-5.112544894E-1,-2.762173653E0,2.858539637E0
3.591709322E1,-5.935825109E-1,-4.929096103E-1,-2.606770039E0,2.718556624E0
3.592177384E1,-6.457490921E-1,-5.592976809E-1,-2.501870155E0,2.643701961E0
3.592645442E1,-6.950567365E-1,-5.956578255E-1,-2.418733120E0,2.586151971E0
3.593113504E1,-7.290929556E-1,-6.400700212E-1,-2.359745979E0,2.551404957E0
3.593581562E1,-7.376583815E-1,-6.879965067E-1,-2.291399956E0,2.503595981E0
3.594049624E1,-7.326871753E-1,-7.750571370E-1,-2.235243797E0,2.476662855E0
3.594517681E1,-7.454625964E-1,-8.344002962E-1,-2.145840645E0,2.420035208E0
3.594985738E1,-7.594218850E-1,-8.495563269E-1,-2.004088879E0,2.305393629E0
3.595453801E1,-7.966319919E-1,-8.755484223E-1,-1.848289490E0,2.194853437E0
3.595921858E1,-8.695291877E-1,-8.478673697E-1,-1.659337997E0,2.056298294E0
3.596389921E1,-9.740146399E-1,-8.047362566E-1,-1.451625824E0,1.924453817E0
3.596857978E1,-1.108369231E0,-7.798854709E-1,-1.234709740E0,1.833360805E0
3.597326035E1,-1.163397074E0,-7.398641109E-1,-9.823141098E-1,1.692877038E0
3.597794098E1,-1.232889891E0,-7.348787785E-1,-7.470655441E-1,1.618076398E0
3.598262155E1,-1.247458339E0,-7.224258184E-1,-5.408277512E-1,1.539657763E0
3.598730218E1,-1.243188500E0,-7.549784184E-1,-3.611888885E-1,1.498655221E0
3.599198275E1,-1.208138943E0,-7.847937346E-1,-1.172866821E-1,1.445426261E0
3.599666338E1,-1.144679427E0,-8.713119626E-1,7.605743408E-2,1.440576364E0
3.600134395E1,-1.059470654E0,-9.787805676E-1,2.834606171E-1,1.469979383E0
3.600602457E1,-1.018606901E0,-1.090946198E0,4.882354736E-1,1.570381324E0
3.601070515E1,-9.456096292E-1,-1.180734634E0,7.333250046E-1,1.681094111E0
3.601538572E1,-8.974176645E-1,-1.298752189E0,1.033063889E0,1.886620447E0
3.602006634E1,-9.006635547E-1,-1.382495165E0,1.341947556E0,2.126807693E0
3.602474692E1,-9.168946743E-1,-1.444041014E0,1.605013847E0,2.345638451E0
3.602942754E1,-9.482535124E-1,-1.469162703E0,1.870129585E0,2.560275070E0
3.603410812E1,-9.852734804E-1,-1.512815237E0,2.115785599E0,2.781352634E0
3.603878874E1,-1.015638709E0,-1.568079472E0,2.299018860E0,2.962411675E0
3.604346931E1,-1.036437273E0,-1.608868003E0,2.367348671E0,3.044174470E0
3.604814988E1,-1.056585193E0,-1.678453445E0,2.306592941E0,3.042030446E0
3.605283051E1,-1.056105256E0,-1.726988316E0,2.188627243E0,2.981264189E0
3.605751108E1,-1.053463459E0,-1.788159132E0,1.994400024E0,2.878355398E0
3.606219171E1,-1.036196828E0,-1.857321978E0,1.767018318E0,2.765086352E0
3.606687228E1,-1.037445188E0,-1.867533922E0,1.487383842E0,2.603130070E0
3.607155285E1,-9.662158489E-1,-1.850260258E0,1.227274895E0,2.421412760E0
3.607623348E1,-8.017233610E-1,-1.784393787E0,1.048845291E0,2.219661682E0
3.608091405E1,-5.645075440E-1,-1.698341370E0,9.519844055E-1,2.027142443E0
3.608559468E1,-2.991118729E-1,-1.606758118E0,9.629392624E-1,1.896942694E0
3.609027525E1,-6.916880608E-3,-1.557518721E0,1.117459297E0,1.916931843E0
3.609495588E1,2.914122343E-1,-1.523766637E0,1.381895065E0,2.077599534E0
3.609963645E1,5.423964858E-1,-1.469003201E0,1.696336746E0,2.308619221E0
3.610431702E1,9.180618525E-1,-1.460381985E0,2.034471512E0,2.667325897E0
3.610899765E1,1.179443836E0,-1.389820099E0,2.274353981E0,2.914682436E0
3.611367822E1,1.353359461E0,-1.247498274E0,2.487786293E0,3.094659014E0
3.611835884E1,1.579894304E0,-1.088363171E0,2.624584198E0,3.251006401E0
3.612303942E1,1.779874802E0,-9.888865352E-1,2.538997650E0,3.254590597E0
3.612772004E1,1.799820781E0,-8.317594528E-1,2.415238380E0,3.124828806E0
3.613240062E1,1.792260408E0,-7.220835686E-1,2.238917351E0,2.957423364E0
3.613708119E1,1.723106623E0,-6.024085283E-1,1.990878105E0,2.701034635E0
3.614176181E1,1.536213517E0,-4.418190718E-1,1.656810760E0,2.302211536E0
3.614644238E1,1.270431280E0,-2.668325305E-1,1.365852356E0,1.884342828E0
3.615112301E1,9.613960981E-1,-3.183281422E-2,1.105983734E0,1.465774814E0
3.615580358E1,5.989462137E-1,2.460894585E-1,8.031520844E-1,1.031673330E0
3.616048416E1,2.276338041E-1,6.290938854E-1,4.717960358E-1,8.186377494E-1
3.616516478E1,-1.265088022E-1,1.028003454E0,1.120510101E-1,1.041801808E0
3.616984535E1,-3.512573838E-1,1.431020498E0,-2.975387573E-1,1.503240077E0
3.617452598E1,-5.564363003E-1,1.865990162E0,-6.564235687E-1,2.054855845E0
3.617920655E1,-6.658931971E-1,2.316267967E0,-9.096574783E-1,2.576041105E0
3.618388718E1,-6.660298705E-1,2.727115154E0,-1.059715271E0,3.000624820E0
3.618856775E1,-5.633954406E-1,3.129863262E0,-9.561042786E-1,3.320782115E0
3.619324832E1,-3.773842156E-1,3.455717564E0,-6.110696793E-1,3.529562137E0
3.619792895E1,-2.158809006E-1,3.619934320E0,-2.305316925E-1,3.633685995E0
3.620260952E1,-1.143981665E-1,3.655060768E0,1.351270676E-1,3.659346319E0
3.620729015E1,2.330023050E-2,3.612637520E0,5.096540451E-1,3.648484616E0
3.621197072E1,1.839458346E-1,3.541575432E0,7.949008942E-1,3.634344513E0
3.621665134E1,3.671855032E-1,3.401550770E0,1.026754379E0,3.572057865E0
3.622133192E1,5.968189240E-1,3.267505884E0,1.202800751E0,3.532636010E0
3.622601249E1,8.403382301E-1,3.101082325E0,1.301632881E0,3.466572960E0
3.623069312E1,1.087424636E0,2.925524950E0,1.411876678E0,3.425577955E0
3.623537369E1,1.313225627E0,2.706619263E0,1.531255722E0,3.375661930E0
3.624005431E1,1.504675269E0,2.441136837E0,1.719635963E0,3.343702225E0
3.624473488E1,1.593275070E0,2.175867319E0,1.986627579E0,3.349569103E0
3.624941546E1,1.639383078E0,1.940981984E0,2.219923973E0,3.373877648E0
3.625409608E1,1.610028505E0,1.795523405E0,2.450708389E0,3.438323384E0
3.625877666E1,1.446511984E0,1.704953671E0,2.538058281E0,3.382455288E0
3.626345728E1,1.229031205E0,1.549633026E0,2.553830147E0,3.230159228E0
3.626813785E1,1.027636647E0,1.347872496E0,2.533995628E0,3.048594953E0
3.627281848E1,8.688069582E-1,1.064100742E0,2.519185066E0,2.869395288E0
3.627749905E1,7.315641046E-1,7.222903371E-1,2.459172249E0,2.665411323E0
3.628217963E1,6.210672259E-1,4.013272524E-1,2.349203110E0,2.462832376E0
3.628686025E1,5.496023893E-1,1.585454941E-1,2.167795181E0,2.241993624E0
3.629154082E1,4.534335732E-1,-7.334846258E-2,1.953247070E0,2.006528375E0
3.629622145E1,3.379069865E-1,-2.466528714E-1,1.691225052E0,1.742200031E0
3.630090202E1,2.510465980E-1,-3.803908229E-1,1.422385216E0,1.493620191E0
3.630558259E1,1.715211868E-1,-4.938532710E-1,1.137166023E0,1.251581853E0
3.631026322E1,7.080128789E-2,-5.329642296E-1,8.571224213E-1,1.011791746E0
3.631494379E1,5.920410156E-3,-5.289094448E-1,5.679187775E-1,7.760876174E-1
3.631962442E1,-7.150371373E-2,-4.985938668E-1,2.409095764E-1,5.583422330E-1
3.632430499E1,-1.213171035E-1,-4.302308559E-1,-7.842636108E-2,4.538360091E-1
3.632898562E1,-1.584393084E-1,-3.625246882E-1,-3.781166077E-1,5.472653223E-1
3.633366619E1,-1.760432124E-1,-2.694955468E-1,-6.868400574E-1,7.585303730E-1
3.633834676E1,-1.219895184E-1,-1.701247543E-1,-1.038032532E0,1.058931259E0
3.634302738E1,1.983203739E-2,-5.955860019E-2,-1.388607025E0,1.390025182E0
3.634770796E1,1.483216286E-1,9.538799524E-2,-1.678799629E0,1.688036247E0
3.635238858E1,2.797246575E-1,2.612867653E-1,-1.970813274E0,2.007640810E0
3.635706916E1,3.708264828E-1,4.404065907E-1,-2.250298500E0,2.322781433E0
3.636174978E1,4.477735162E-1,6.279925108E-1,-2.536384106E0,2.651060174E0
3.636643035E1,4.718975723E-1,8.191059828E-1,-2.707171917E0,2.867473054E0
3.637111093E1,5.092849731E-1,9.952234030E-1,-2.813012600E0,3.027025057E0
3.637579155E1,5.568357110E-1,1.127331972E0,-2.830090523E0,3.096829952E0
3.638047213E1,5.752698183E-1,1.235139847E0,-2.835029125E0,3.145456397E0
3.638515275E1,5.879248977E-1,1.309432507E0,-2.811149120E0,3.156394866E0
3.638983332E1,5.464141369E-1,1.367410064E0,-2.791988373E0,3.156513546E0
3.639451395E1,5.584584475E-1,1.425766230E0,-2.820565701E0,3.209404314E0
3.639919452E1,5.812813044E-1,1.437352061E0,-2.861001492E0,3.254104860E0
3.640387509E1,4.717066884E-1,1.476813555E0,-2.901354313E0,3.289580874E0
3.640855572E1,4.596476555E-1,1.520393729E0,-2.898612499E0,3.305272679E0
3.641323629E1,4.095101655E-1,1.508291245E0,-2.919722557E0,3.311709659E0
3.641791692E1,3.431701660E-1,1.469789028E0,-2.933604717E0,3.299103240E0
3.642259749E1,2.466454208E-1,1.453216314E0,-2.964187145E0,3.310449675E0
3.642727806E1,1.152119637E-1,1.440540791E0,-2.932652473E0,3.269385584E0
3.643195869E1,-1.964491606E-2,1.420211315E0,-2.920360565E0,3.247443908E0
3.643663926E1,-1.527469158E-1,1.406219959E0,-2.886639595E0,3.214572187E0
3.644131989E1,-3.032418787E-1,1.377791166E0,-2.833967209E0,3.165696491E0
3.644600046E1,-4.064675272E-1,1.349745154E0,-2.793477058E0,3.128984166E0
3.645068103E1,-5.194778442E-1,1.307555437E0,-2.719737530E0,3.062112128E0
3.645536166E1,-5.631477833E-1,1.229911804E0,-2.674943447E0,2.997522463E0
