t;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
15157;-0.41635114;3.603591;9.040084;-0.35323256;-0.3280344;-0.20471606;12.618751;-19.6875;-9.20625
15166;-0.47736812;3.566502;9.140582;-0.3376555;-0.41263917;-0.19921827;12.50625;-19.35;-9.150001
15176;-0.5072784;3.5102708;9.268599;-0.31902415;-0.47036588;-0.19494222;12.69375;-19.331251;-8.8125
15185;-0.5204389;3.4504502;9.419347;-0.29397866;-0.49327332;-0.18516839;12.525001;-19.48125;-8.793751
15194;-0.51565325;3.3870404;9.580862;-0.26160285;-0.48441577;-0.1702022;12.375001;-19.612501;-8.700001
15204;-0.4977071;3.3296127;9.735199;-0.2197586;-0.45478883;-0.14790563;12.50625;-19.837502;-8.887501
15213;-0.47138608;3.2685957;9.856036;-0.17363831;-0.41935867;-0.118889555;12.76875;-19.7625;-9.225
15223;-0.44147578;3.2135608;9.946963;-0.12232567;-0.3894263;-0.08468113;13.1625;-19.462502;-9.69375
15232;-0.40797627;3.162115;10.017552;-0.06887501;-0.37598726;-0.04741838;13.51875;-19.1625;-10.03125
15241;-0.37806597;3.1405797;10.068997;-0.0151189035;-0.3839285;-0.011071924;14.025001;-18.993752;-10.425
15251;-0.34576288;3.1477582;10.122836;0.04016436;-0.40561423;0.017333288;14.325001;-18.6375;-11.175
15260;-0.3182454;3.1800613;10.177871;0.10002911;-0.4138609;0.043600474;14.587501;-18.300001;-11.493751
15269;-0.3182454;3.278167;10.199407;0.16478078;-0.3979784;0.075976305;14.85;-18.0;-11.71875
15279;-0.36490545;3.4660037;10.202995;0.22586726;-0.4233293;0.11262819;15.056251;-17.681252;-11.8125
15288;-0.37806597;3.6526437;10.309476;0.2603811;-0.54672396;0.13492475;15.150001;-17.475;-12.056251
15297;-0.317049;3.7423747;10.505688;0.2667952;-0.6536253;0.13706279;14.94375;-17.6625;-12.075001
15307;-0.19740787;3.8141594;10.632507;0.26343542;-0.64629495;0.13187043;15.01875;-17.625;-12.0
15316;-0.034695927;3.9361932;10.695917;0.25152358;-0.5931497;0.119653136;14.85;-17.6625;-11.775001
15326;0.14117654;4.063013;10.789237;0.20906848;-0.5723803;0.07750347;14.812501;-17.60625;-11.45625
15335;0.33020952;4.101298;10.96152;0.12599087;-0.6029235;-0.0074067353;14.681251;-17.7;-11.19375
15344;0.5240282;4.037888;11.178071;0.007177661;-0.6334668;-0.12438734;14.306251;-18.0;-10.78125
15354;0.72023964;3.9218364;11.3778715;-0.12690715;-0.618806;-0.25694498;14.212501;-17.868752;-10.63125
15363;0.9056834;3.7854455;11.516655;-0.2716821;-0.52961975;-0.39347327;13.762501;-18.075;-10.125
15372;1.0516455;3.6203406;11.602797;-0.4027126;-0.37690356;-0.52603096;13.556251;-18.075;-9.95625
15382;1.1306087;3.3523445;11.66501;-0.51327914;-0.19792019;-0.6430115;13.406251;-18.16875;-9.675
15391;1.0767702;3.0053852;11.705688;-0.58994263;-0.03970621;-0.7276163;13.031251;-18.225;-9.618751
15400;0.90448695;2.644069;11.76192;-0.63117605;0.068722285;-0.76579535;13.106251;-18.393751;-9.31875
15410;0.65324056;2.3401806;11.818151;-0.63148147;0.12675445;-0.7520509;13.312501;-18.112501;-9.356251
15419;0.357727;2.0745773;11.866008;-0.5884155;0.13041963;-0.6912699;13.5375;-17.831251;-9.69375
15429;0.06580263;1.82692;11.9019;-0.5056433;0.10873393;-0.5990293;13.500001;-17.831251;-9.975
15438;-0.19381863;1.5816557;11.9019;-0.3810269;0.07696896;-0.4881573;13.668751;-17.60625;-10.5375
15447;-0.39840496;1.3627125;11.870793;-0.22250749;0.040622506;-0.36903867;13.9875;-17.400002;-10.950001
15457;-0.54675996;1.1796615;11.800205;-0.04138609;0.01527162;-0.25725043;14.062501;-17.1375;-11.400001
15466;-0.6329016;1.0193424;11.676974;0.14920372;0.005497783;-0.16195552;14.606251;-16.6875;-11.83125
15475;-0.65922266;0.8805587;11.49153;0.32788166;0.010995566;-0.085292;14.231251;-16.7625;-12.0375
15485;-0.6436693;0.782453;11.25823;0.4809033;0.010384701;-0.020234896;14.1;-16.837502;-12.13125
15494;-0.6053841;0.7393822;10.990234;0.59391326;-0.0024434591;0.03932442;14.175;-16.650002;-12.20625
15503;-0.54317075;0.75613195;10.694721;0.6678279;-0.020158539;0.09582941;13.9875;-16.650002;-12.262501
15513;-0.4546363;0.81236327;10.377672;0.7029526;-0.04367683;0.14683662;14.26875;-16.5375;-12.093751
15522;-0.3385844;0.9020941;10.061819;0.71089387;-0.06352994;0.18898629;14.137501;-16.5;-11.925
15532;-0.19740787;1.0109676;9.735199;0.6986766;-0.07055488;0.21952952;14.137501;-16.556252;-11.887501
15541;-0.033499517;1.1437693;9.404989;0.67454743;-0.062613636;0.23052509;13.968751;-16.85625;-11.793751
15550;0.13758731;1.2897314;9.099904;0.6357575;-0.04856375;0.21708608;14.343751;-16.5;-12.0
15560;0.30149564;1.43689;8.825927;0.5862775;-0.02687805;0.18073961;14.531251;-16.44375;-12.243751
15569;0.4331009;1.5768701;8.569894;0.5175552;0.0036651888;0.12148573;14.45625;-16.48125;-12.356251
15578;0.5300102;1.707279;8.338987;0.4366156;0.02932151;0.047571093;14.531251;-16.5;-12.337501
15588;0.5946164;1.8329022;8.154739;0.344375;0.05070178;-0.032757625;14.3625;-16.7625;-12.525001
15597;0.6197411;1.9525433;7.999206;0.24816382;0.076052666;-0.10789399;14.400001;-16.875;-12.656251
15606;0.60059845;2.0578275;7.8628154;0.16019928;0.11575887;-0.17142393;14.38125;-17.1;-12.618751
15616;0.5371887;2.1355941;7.7312098;0.08567379;0.17409647;-0.21876594;14.212501;-17.41875;-12.187501
15625;0.44027936;2.1834507;7.598408;0.023060145;0.23640467;-0.24717116;14.08125;-17.587502;-12.1125
15634;0.3062813;2.2002003;7.476374;-0.029779658;0.29199335;-0.26122105;13.743751;-17.94375;-11.90625
15644;0.15433706;2.2145574;7.3830543;-0.075594515;0.33719736;-0.26335907;13.743751;-18.16875;-12.13125
15653;-0.010767702;2.239682;7.3112698;-0.11530073;0.36743516;-0.2514472;13.781251;-18.16875;-12.39375
15663;-0.19262223;2.2851455;7.2586274;-0.14645483;0.36651886;-0.22518003;13.89375;-18.018751;-12.562501
15672;-0.3804588;2.3401806;7.2382884;-0.17486005;0.32864526;-0.18761185;13.89375;-18.075;-12.431251
15681;-0.56470615;2.4035904;7.2466636;-0.20387612;0.26755878;-0.13935353;13.9125;-17.98125;-12.731251
15691;-0.73100734;2.487339;7.2933235;-0.23167047;0.18509203;-0.08468113;14.118751;-17.6625;-13.106251
15700;-0.8327023;2.5806592;7.3830543;-0.25763223;0.11514801;-0.03092503;14.043751;-17.8125;-13.2375
15709;-0.8530413;2.6703901;7.4883385;-0.28176138;0.07941242;0.009086614;14.3625;-17.34375;-13.462501
15719;-0.80877405;2.757728;7.60798;-0.30436337;0.077579826;0.03138318;14.38125;-17.23125;-13.25625
15728;-0.7118647;2.8390841;7.7623167;-0.32330018;0.09224058;0.03413207;14.418751;-17.34375;-13.181251
15737;-0.60059845;2.9084759;7.938189;-0.3440696;0.1084285;0.023136504;14.45625;-17.41875;-13.012501
15747;-0.5072784;2.9682965;8.127222;-0.36300638;0.124310985;0.007864884;14.512501;-17.2875;-13.25625
15756;-0.42951167;3.0113673;8.319844;-0.38011062;0.13439025;-0.0028252497;14.45625;-17.306252;-12.993751
15766;-0.36490545;3.0329027;8.518449;-0.39629853;0.14202607;-0.0022143847;14.2875;-17.4375;-13.218751
15775;-0.31226337;3.0317063;8.700303;-0.40576693;0.1508836;0.011835505;14.45625;-17.306252;-13.1625
15784;-0.276371;3.0197423;8.863015;-0.40485063;0.1631009;0.038408123;14.45625;-17.475;-13.05
15794;-0.25244278;3.0029924;9.006584;-0.3932442;0.17806709;0.074143715;15.01875;-17.212502;-13.031251
15803;-0.2416751;2.9838498;9.116654;-0.36850417;0.20005822;0.11415535;15.093751;-17.0625;-13.05
15812;-0.23569304;2.9623144;9.195618;-0.33215773;0.22846343;0.15447243;15.1125;-16.95;-12.900001
15822;-0.23330021;2.9443684;9.241081;-0.2838994;0.2611447;0.1957058;15.13125;-16.931252;-12.8625
15831;-0.22253251;2.9443684;9.249456;-0.2283107;0.29290965;0.23907721;15.262501;-16.837502;-12.95625
15840;-0.19980069;2.9443684;9.220742;-0.17211115;0.31398448;0.28122687;15.39375;-16.650002;-12.825001
15850;-0.17587246;2.949154;9.164511;-0.12110394;0.31520623;0.31665704;15.375001;-16.612501;-12.843751
15859;-0.15074782;2.973082;9.098708;-0.07925971;0.29626942;0.34231335;15.262501;-16.612501;-12.88125
15869;-0.12203395;3.0113673;9.02812;-0.048411034;0.26358816;0.36002842;14.868751;-16.706251;-12.95625
15878;-0.08853444;3.0532417;8.959925;-0.025198173;0.22571453;0.37071857;14.75625;-16.7625;-12.7875
15887;-0.039481573;3.0999017;8.889337;-0.009926553;0.19181155;0.37621635;14.906251;-16.556252;-13.031251
15897;0.019142581;3.1453655;8.82832;-0.0013744457;0.1631009;0.37530005;14.812501;-16.48125;-13.1625
15906;0.086141616;3.1932218;8.793623;0.0016798781;0.1395826;0.3673588;14.775001;-16.35;-13.25625
15915;0.15194423;3.2434711;8.803194;1.527162E-4;0.11270455;0.35422522;14.981251;-16.1625;-13.2375
15925;0.20937198;3.2829528;8.837891;-0.0010690134;0.08185588;0.3362047;14.925;-16.143751;-13.106251
15934;0.2727818;3.3080773;8.912068;-0.006261364;0.046425723;0.3108538;14.85;-16.06875;-13.25625
15943;0.34217364;3.31047;9.01137;-0.014202606;0.016187917;0.28061602;14.85;-16.06875;-13.218751
15953;0.41515473;3.290131;9.135797;-0.023976443;3.054324E-4;0.24579671;14.94375;-16.050001;-13.387501
15962;0.4833502;3.2554352;9.29133;-0.03252855;-0.0015271619;0.21311545;14.83125;-16.10625;-13.181251
15972;0.5407779;3.2087753;9.466006;-0.0386372;0.01924224;0.18287764;14.775001;-16.275002;-12.76875
15981;0.5766702;3.1537402;9.629914;-0.037110034;0.06108648;0.16149737;14.606251;-16.44375;-12.543751
15990;0.58983076;3.0927234;9.773484;-0.029168794;0.118507765;0.14317143;14.418751;-16.612501;-12.58125
16000;0.58265233;3.0317063;9.9038925;-0.011453714;0.18967351;0.13003784;14.531251;-16.575;-12.731251
16009;0.5587241;2.9802606;10.004392;0.016646065;0.2614501;0.12667808;14.587501;-16.3875;-12.468751
16018;0.5192425;2.9419754;10.072587;0.056046844;0.32864526;0.13034327;14.437501;-16.3875;-12.50625
16028;0.465404;2.9276185;10.101301;0.1036943;0.3848448;0.13797908;14.306251;-16.3875;-12.262501
16037;0.4139583;2.928815;10.080962;0.15225805;0.43218684;0.14103341;14.212501;-16.425001;-12.150001
16046;0.36131623;2.949154;10.033105;0.19746204;0.4715876;0.13614649;14.343751;-16.368752;-12.337501
16056;0.30388847;2.9922247;9.96491;0.2319759;0.51068294;0.12331833;14.531251;-16.237501;-12.20625
16065;0.23808585;3.050849;9.878768;0.2545779;0.56352276;0.11018474;14.64375;-16.21875;-12.243751
16074;0.14237295;3.1537402;9.760324;0.27320927;0.65759593;0.107435845;14.7375;-16.368752;-11.887501
16084;-0.02632105;3.3439696;9.5964155;0.27320927;0.74128443;0.11873684;14.531251;-16.875;-11.71875
16093;-0.24047868;3.5617166;9.474381;0.23838998;0.71013033;0.1306487;14.625001;-17.025002;-11.493751
16103;-0.4438686;3.6981075;9.537791;0.1669188;0.5610793;0.12912154;14.606251;-17.19375;-11.4375
16112;-0.6257231;3.769892;9.716056;0.060017463;0.3744601;0.108963005;14.75625;-17.1;-11.4375
16121;-0.8039884;3.8464625;9.956535;-0.063377224;0.18814635;0.075976305;14.718751;-17.25;-11.00625
16131;-0.95832545;3.9254255;10.295119;-0.20509785;-0.011911863;0.027107125;14.531251;-17.175001;-11.175
16140;-1.0444671;3.918247;10.737792;-0.35598144;-0.17226386;-0.037033677;14.306251;-17.23125;-10.9125
16149;-1.0624132;3.8081772;11.199606;-0.48792824;-0.24434592;-0.10331251;14.175;-17.268751;-10.96875
16159;-1.0169497;3.6227336;11.647064;-0.5847503;-0.23609924;-0.1683696;14.26875;-16.85625;-11.1
16168;-0.96909314;3.3918262;12.051452;-0.640339;-0.15821397;-0.22853978;14.19375;-16.725;-10.931251
16177;-0.93559366;3.0987053;12.421143;-0.65011287;-0.053145237;-0.25999933;14.1;-16.706251;-10.96875
16187;-0.9403793;2.7649066;12.721441;-0.60002196;0.082466744;-0.25053093;13.968751;-16.875;-11.00625
16196;-0.96789676;2.4311078;12.904492;-0.48701194;0.24006985;-0.19219333;13.931251;-16.63125;-11.08125
16206;-1.018146;2.1104696;12.955938;-0.32391104;0.40255988;-0.092927806;13.968751;-16.893751;-10.950001
16215;-1.0947163;1.847259;12.876975;-0.12232567;0.5345067;0.024969097;13.725;-17.212502;-11.137501
16224;-1.1988041;1.666601;12.661621;0.10308343;0.6026181;0.13217586;13.781251;-16.96875;-11.400001
16234;-1.329213;1.5529419;12.340982;0.3254382;0.59742576;0.19540037;13.931251;-17.025002;-11.56875
16243;-1.4727824;1.4787644;11.967703;0.5206095;0.51068294;0.21372631;13.875001;-17.1;-11.8125
16252;-1.6295122;1.4488541;11.582458;0.6815724;0.35491243;0.21097742;14.08125;-17.04375;-11.700001
16262;-1.747957;1.4715859;11.19841;0.80496705;0.16004658;0.20945026;13.950001;-17.025002;-11.775001
16271;-1.8364913;1.5421742;10.823934;0.8822415;-0.052839804;0.20731224;13.968751;-16.96875;-11.925
16280;-1.875973;1.6187445;10.492527;0.9109521;-0.25686863;0.20089816;13.9875;-16.725;-11.925
16290;-1.8508483;1.6893328;10.220942;0.88926643;-0.4156935;0.18776456;14.025001;-16.63125;-11.793751
16299;-1.7455641;1.7431713;9.980463;0.8342886;-0.48502663;0.17096578;13.70625;-16.800001;-11.64375
16309;-1.5577276;1.7790636;9.743574;0.7536544;-0.4553997;0.14683662;13.6125;-17.00625;-11.3625
16318;-1.3220345;1.7982062;9.524631;0.6553052;-0.3515527;0.116293386;13.556251;-17.400002;-11.1
16327;-1.0911272;1.8053846;9.337991;0.5413789;-0.22632541;0.075976305;13.25625;-17.56875;-11.19375
16337;-0.9068798;1.8005991;9.192028;0.41462448;-0.1188132;0.031077746;13.218751;-17.79375;-11.043751
16346;-0.7920243;1.7910278;9.084352;0.2790125;-0.044898562;-0.014431681;13.087501;-18.1875;-11.043751
16355;-0.73579293;1.7850457;9.010174;0.14584397;-0.0030543238;-0.055054188;12.750001;-18.862501;-11.025001
16365;-0.7286145;1.7706888;8.98146;0.027030766;0.014355322;-0.0834594;12.76875;-19.0125;-10.650001
16374;-0.7692925;1.7443677;8.973084;-0.062155493;0.016493348;-0.09720386;12.843751;-19.21875;-10.5375
16383;-0.8362915;1.7120646;8.988638;-0.117438756;0.0024434591;-0.09812015;12.6;-19.3875;-10.462501
16393;-0.9284152;1.6749759;9.020942;-0.13454297;-0.018325943;-0.08804089;12.450001;-19.462502;-10.387501
16402;-1.0133604;1.6319051;9.047262;-0.11896592;-0.039095346;-0.07246383;12.468751;-19.63125;-10.368751
16412;-1.0851451;1.5936198;9.050852;-0.075289086;-0.047952887;-0.05535962;12.543751;-19.612501;-10.35
16421;-1.1509477;1.5720844;9.0341015;-0.019394957;-0.05894845;-0.04130973;12.712501;-19.48125;-9.993751
16430;-1.2143575;1.550549;9.019745;0.045662142;-0.074525505;-0.02451095;12.750001;-19.462502;-9.88125
16440;-1.2693924;1.5326029;8.992228;0.11041381;-0.091629714;0.0020616686;12.562501;-19.44375;-10.06875
16449;-1.3004991;1.5349957;8.930014;0.17394374;-0.098960094;0.036880963;12.6;-19.35;-10.21875
16458;-1.3040884;1.5493526;8.825927;0.22617269;-0.107817635;0.07353285;12.637501;-19.425001;-10.106251
16468;-1.274178;1.5720844;8.699107;0.25824308;-0.118202336;0.10713041;12.69375;-19.21875;-10.25625
16477;-1.2191432;1.6127625;8.556734;0.26526803;-0.13775001;0.13278674;12.76875;-19.03125;-10.200001
16486;-1.134198;1.6809579;8.414361;0.25671592;-0.16004658;0.14836378;12.7875;-19.0125;-10.03125
16496;-1.0229317;1.7790636;8.27797;0.22311836;-0.1847866;0.14897464;12.712501;-19.03125;-10.2375
16505;-0.89730847;1.8939191;8.16431;0.18127412;-0.1960876;0.13309216;13.087501;-18.675001;-10.21875
16514;-0.7716853;2.012364;8.066205;0.12568542;-0.1951713;0.10254893;13.293751;-18.5625;-10.2375
16524;-0.64845496;2.1104696;7.993224;0.061544627;-0.17776164;0.06314815;13.25625;-18.525002;-10.125
16533;-0.5288138;2.1882362;7.9477606;-0.004734202;-0.14508039;0.022831071;13.406251;-18.46875;-10.012501
16543;-0.42592242;2.260021;7.938189;-0.06185006;-0.097432934;-0.015042545;13.462501;-18.45;-9.95625
16552;-0.36011982;2.3377876;7.948957;-0.099418245;-0.03848448;-0.045585785;13.44375;-18.618752;-9.75
16561;-0.33499518;2.4143581;7.9657063;-0.11102467;0.0061086477;-0.06879865;13.44375;-18.618752;-9.7875
16571;-0.3589234;2.4849463;7.9884386;-0.09758565;0.01924224;-0.08315397;13.2375;-18.806252;-9.675
16580;-0.4139583;2.5495524;8.015956;-0.061239194;0.0015271619;-0.08895718;12.825001;-19.087502;-9.825001
16589;-0.47976094;2.6141586;8.020741;-0.0108428495;-0.032986697;-0.090178914;12.675;-19.25625;-9.88125
16599;-0.52522457;2.6859434;8.009974;0.033139415;-0.08307761;-0.09445497;12.8625;-19.087502;-9.675
16608;-0.54436713;2.772085;8.002795;0.05665771;-0.1386663;-0.11094832;12.975;-18.75;-9.76875
16617;-0.54436713;2.87378;7.9980097;0.057268575;-0.18784092;-0.14210242;13.2375;-18.487501;-9.76875
16627;-0.51445687;2.9874392;7.993224;0.027947064;-0.2196059;-0.18761185;13.200001;-18.31875;-10.012501
16636;-0.46899325;3.103491;7.995617;-0.029168794;-0.23029602;-0.24289511;13.087501;-18.4125;-10.1625
16646;-0.4223332;3.2123644;8.015956;-0.10919208;-0.22754712;-0.30184355;13.06875;-18.431252;-10.275001
16655;-0.38883367;3.3044882;8.054241;-0.20906848;-0.216857;-0.358654;13.35;-18.09375;-10.200001
16664;-0.36729828;3.3750763;8.130812;-0.32177302;-0.20402883;-0.40905032;13.593751;-17.925001;-10.14375
16674;-0.36011982;3.4169507;8.274381;-0.4320341;-0.20525056;-0.4484511;13.556251;-18.112501;-10.181251
16683;-0.37208393;3.4456646;8.482556;-0.5203041;-0.20769402;-0.46952593;13.275001;-18.4125;-10.25625
16692;-0.38644084;3.4624143;8.723035;-0.5761982;-0.21135922;-0.47502372;12.900001;-18.88125;-10.33125
16702;-0.3912265;3.4672;8.98146;-0.5881101;-0.21410811;-0.4701368;12.918751;-18.956251;-10.200001
16711;-0.37567315;3.458825;9.233903;-0.56092656;-0.20402883;-0.46005753;12.95625;-18.806252;-9.88125
16720;-0.33379877;3.4301112;9.456435;-0.49067715;-0.18509203;-0.44692394;13.275001;-18.5625;-9.900001
16730;-0.28594232;3.4013975;9.639486;-0.39446592;-0.16584979;-0.4325686;13.218751;-18.431252;-10.012501
16739;-0.22731815;3.3882368;9.765109;-0.28420484;-0.1472184;-0.42737627;13.1625;-18.431252;-9.9375
16749;-0.16151553;3.3834512;9.8321085;-0.18066326;-0.13316852;-0.43653923;12.900001;-18.581251;-9.9375
16758;-0.104087785;3.3822548;9.8428755;-0.09605849;-0.13591741;-0.4606684;13.06875;-18.45;-9.9375
16767;-0.076570325;3.397808;9.799805;-0.041080657;-0.14782928;-0.49304423;13.35;-18.1875;-9.9375
16777;-0.086141616;3.4337006;9.695718;-0.008093959;-0.16096286;-0.5248092;13.51875;-17.962502;-10.1625
16786;-0.13878371;3.475575;9.537791;0.0025961753;-0.17806709;-0.55565786;13.6125;-17.925001;-10.6125
16795;-0.22612174;3.4947174;9.348758;-0.0035124724;-0.20433427;-0.5810088;13.368751;-17.94375;-10.5
16805;-0.36011982;3.4779677;9.1465645;-0.020005822;-0.24648394;-0.5959749;13.500001;-18.13125;-10.368751
16814;-0.5192425;3.4277184;8.970692;-0.047189303;-0.30787584;-0.5956695;13.668751;-17.925001;-10.368751
16823;-0.6759724;3.3631122;8.846265;-0.075289086;-0.3744601;-0.58497936;13.743751;-17.79375;-10.368751
16833;-0.8171489;3.298506;8.788837;-0.10491603;-0.45112363;-0.56940234;13.9125;-17.625;-10.40625
16842;-0.95473623;3.2147572;8.804391;-0.12904519;-0.52931434;-0.5486329;13.875001;-17.737501;-10.33125
16852;-1.0648061;3.1190443;8.886943;-0.14767656;-0.59376055;-0.52358747;13.89375;-17.79375;-10.06875
16861;-1.1413764;3.0197423;9.020942;-0.1565341;-0.6218603;-0.48265955;13.856251;-17.775002;-9.825001
16870;-1.1700903;2.9395826;9.189635;-0.15347977;-0.605367;-0.43287405;14.025001;-17.643751;-9.95625
16880;-1.1473584;2.8677979;9.377472;-0.1348484;-0.5497783;-0.37453645;13.968751;-17.6625;-9.5625
16889;-1.0767702;2.8055844;9.552148;-0.099418245;-0.46517354;-0.3171152;13.781251;-17.831251;-9.50625
16898;-1.0097711;2.786442;9.704092;-0.04780017;-0.34849834;-0.2618319;13.950001;-17.7;-9.450001
16908;-1.006182;2.861816;9.775877;0.017562363;-0.24465135;-0.20685409;13.89375;-17.681252;-9.5625
16917;-1.038485;3.010171;9.821341;0.07345649;-0.2687805;-0.17264566;13.931251;-17.587502;-9.356251
16926;-1.0313065;3.0927234;9.924232;0.09636392;-0.38331765;-0.17569998;13.837501;-17.60625;-9.28125
16936;-0.99302137;3.1118658;10.001999;0.082924895;-0.45998117;-0.20257804;13.875001;-17.79375;-9.150001
16945;-0.9403793;3.1561332;10.013963;0.03924806;-0.47830713;-0.23464844;14.025001;-17.6625;-9.056251
16954;-0.87936234;3.2446675;10.023534;-0.037415467;-0.4816669;-0.2758818;14.118751;-17.456251;-9.168751
16964;-0.81834537;3.2805598;10.1084795;-0.15683953;-0.49357873;-0.34307694;14.212501;-17.4375;-9.168751
16973;-0.79441714;3.2087753;10.250853;-0.32268932;-0.5177079;-0.43379036;14.137501;-17.56875;-9.150001
16983;-0.7393822;3.0209386;10.670793;-0.48976085;-0.49082986;-0.5138136;14.137501;-17.681252;-9.0
16992;-0.67477596;2.7493532;10.878968;-0.65591604;-0.4401281;-0.55535245;14.493751;-17.212502;-9.09375
17001;-0.57427746;2.4526432;11.300105;-0.7732021;-0.29107708;-0.55626875;14.64375;-17.025002;-9.1875
17011;-0.5347959;2.1906292;11.49871;-0.8532254;-0.11117739;-0.53885907;14.700001;-16.556252;-9.31875
17020;-0.5395815;1.9190438;11.793026;-0.87643826;0.08888082;-0.50556695;14.64375;-16.35;-9.637501
17029;-0.61854464;1.6342978;11.936596;-0.8507819;0.22327107;-0.4566978;14.587501;-16.1625;-10.03125
17039;-0.73100734;1.3698909;12.162718;-0.7884737;0.2877173;-0.39011353;14.83125;-15.88125;-10.14375
17048;-0.8805587;1.1473584;12.296716;-0.6980657;0.262061;-0.31100652;15.1125;-15.4125;-10.5375
17057;-1.0001999;0.94636136;12.488141;-0.59605134;0.16707152;-0.23128867;15.13125;-15.20625;-10.6125
17067;-1.0767702;0.7680961;12.576675;-0.47968158;0.065667965;-0.14882194;14.812501;-15.543751;-11.043751
17076;-1.0719845;0.6113662;12.674782;-0.35964665;-0.042455103;-0.062384564;14.55;-15.712501;-11.306251
17086;-1.006182;0.4833502;12.650853;-0.2283107;-0.12034036;0.03138318;14.3625;-15.975;-11.493751
17095;-0.89013004;0.40677986;12.592229;-0.08414663;-0.17409647;0.13034327;14.2875;-16.2;-11.53125
17104;-0.7178468;0.38524446;12.459428;0.07223476;-0.17715079;0.23083054;14.306251;-16.29375;-11.512501
17114;-0.50129634;0.40917268;12.238091;0.23472479;-0.13439025;0.32032222;14.212501;-16.3125;-11.56875
17123;-0.24885355;0.4534399;11.940185;0.38621926;-0.062308207;0.38476846;14.043751;-16.575;-11.3625
17132;0.023928227;0.51565325;11.574083;0.5193878;0.01924224;0.42142034;14.062501;-16.63125;-11.306251
17142;0.25722843;0.64965135;11.1685;0.6168207;0.06383537;0.43547022;14.1;-16.44375;-11.231251
17151;0.45822555;0.8530413;10.765309;0.6751583;0.06169734;0.43272135;14.418751;-16.125;-11.025001
17160;0.6376872;1.0923235;10.360922;0.7008146;0.03176497;0.4143954;14.7375;-15.843751;-11.043751
17170;0.8207382;1.3232309;9.957731;0.69348425;-0.0024434591;0.37743807;14.868751;-15.8625;-10.89375
17179;0.9822537;1.5409778;9.55813;0.6653845;-0.024129158;0.32215482;14.700001;-16.06875;-10.950001
17189;1.1234303;1.7395821;9.192028;0.6110175;-0.03604102;0.24274239;14.606251;-16.143751;-11.118751
17198;1.2442678;1.9130617;8.874979;0.540768;-0.03054324;0.14622575;14.775001;-16.050001;-11.025001
17207;1.3184453;2.0697916;8.583055;0.46624255;-0.003970621;0.03565923;14.925;-15.937501;-11.175
17217;1.3363914;2.1870399;8.331808;0.38988444;0.023518294;-0.0721584;14.925;-15.88125;-10.856251
17226;1.2981063;2.2552354;8.12124;0.3159698;0.045509428;-0.16562071;14.981251;-15.900001;-11.00625
17235;1.2000005;2.2935205;7.944171;0.251829;0.06780599;-0.2325104;14.7375;-16.21875;-11.043751
17245;1.0492527;2.3138595;7.795816;0.20418155;0.09315688;-0.26763514;14.7375;-16.29375;-11.26875
17254;0.87936234;2.3150558;7.6630144;0.1678351;0.124616414;-0.27710354;15.20625;-15.843751;-11.212501
17263;0.71306115;2.3102703;7.550552;0.14187334;0.16523892;-0.27068946;15.281251;-15.843751;-11.45625
17273;0.5419743;2.3114667;7.452446;0.12782346;0.20280711;-0.25847217;15.525001;-15.618751;-11.83125
17282;0.37088752;2.3162522;7.379465;0.116522454;0.2196059;-0.24503313;15.58125;-15.6;-12.01875
17292;0.2117648;2.3282163;7.3292155;0.107054055;0.21655156;-0.23037238;15.825001;-15.656251;-12.075001
17301;0.06580263;2.359323;7.2897344;0.09636392;0.20311254;-0.21693335;15.900001;-15.618751;-12.1125
17310;-0.06819545;2.4071796;7.2670026;0.07773254;0.17409647;-0.20105088;16.087502;-15.3;-12.168751
17320;-0.17347965;2.461018;7.2693954;0.0490219;0.13225223;-0.18547381;16.25625;-15.093751;-11.981251
17329;-0.25603202;2.5172493;7.3028946;0.0065667965;0.08277218;-0.17600541;16.3125;-15.337501;-11.962501
17338;-0.317049;2.5842485;7.367501;-0.04535671;0.031459536;-0.17478369;16.650002;-15.20625;-11.6625
17348;-0.35294133;2.6428726;7.4620175;-0.10399973;-0.00763581;-0.18119776;16.650002;-15.375001;-11.4375
17357;-0.36011982;2.6835506;7.580462;-0.16019928;-0.03054324;-0.19433136;16.5;-15.4125;-11.55
17366;-0.34456646;2.693122;7.7240314;-0.2102902;-0.032375835;-0.20777038;16.800001;-15.281251;-11.56875
17376;-0.32542387;2.678765;7.8903327;-0.2554942;-0.021380268;-0.21815509;17.04375;-15.20625;-11.587501
17385;-0.31345975;2.6428726;8.062616;-0.29489496;-3.054324E-4;-0.22059855;17.2875;-15.39375;-11.34375
17394;-0.32063824;2.6081767;8.2348995;-0.3254382;0.02443459;-0.211741;17.2875;-15.450001;-11.325001
17404;-0.35413775;2.5710878;8.410771;-0.3517054;0.048258316;-0.1928042;17.212502;-15.337501;-11.55
17413;-0.39481574;2.5220351;8.575876;-0.37400195;0.066889696;-0.16806418;17.1;-15.375001;-11.700001
17423;-0.44626144;2.4586253;8.721839;-0.38805184;0.08735366;-0.13385575;17.118752;-15.262501;-11.75625
17432;-0.50368917;2.3988047;8.845069;-0.38957903;0.115453444;-0.09231694;17.2875;-15.262501;-11.34375
