t;acc_x;acc_y;acc_z;gyr_x;gyr_y;gyr_z;mag_x;mag_y;mag_z
16327;0.6652047;1.032503;9.359526;0.05184715;0.13668099;-0.31413722;9.9375;-18.243752;-12.0375
16336;0.59700924;1.1365907;9.178867;0.038713556;0.17486005;-0.26343542;10.05;-18.337502;-11.962501
16346;0.54675996;1.2490535;9.01137;0.014889829;0.19257513;-0.22739442;10.200001;-18.375;-11.793751
16355;0.5096712;1.3603196;8.879765;-0.020234896;0.19074252;-0.2075413;10.293751;-18.46875;-12.056251
16364;0.49292147;1.4799608;8.775677;-0.06391173;0.16630794;-0.19715661;10.44375;-18.4125;-12.075001
16374;0.4977071;1.5924234;8.688339;-0.11003202;0.12049308;-0.18829907;10.35;-18.16875;-12.20625
16383;0.5168497;1.6965113;8.642876;-0.15370885;0.07284562;-0.1782198;10.81875;-18.112501;-12.168751
16392;0.5455636;1.7898313;8.652447;-0.19616395;0.023976443;-0.17027856;10.931251;-18.075;-12.150001
16402;0.5802595;1.8747765;8.695518;-0.23556472;-0.01847866;-0.17119485;11.137501;-17.775002;-12.187501
16411;0.6233303;1.9525433;8.7577305;-0.27343833;-0.050243627;-0.17608178;11.025001;-17.868752;-12.20625
16421;0.6759724;2.0255244;8.812766;-0.3012327;-0.060322896;-0.17883067;10.856251;-18.09375;-12.13125
16430;0.7286145;2.082952;8.829515;-0.3174206;-0.040775225;-0.1763872;10.875;-18.0375;-12.13125
16439;0.7537391;2.1224337;8.830712;-0.32230753;0.013286309;-0.16844596;10.743751;-18.31875;-12.0375
16449;0.7322037;2.14038;8.837891;-0.32230753;0.08659008;-0.15897755;10.762501;-18.2625;-12.243751
16458;0.6723832;2.1427727;8.868998;-0.3192532;0.15347977;-0.15103632;10.425;-18.337502;-12.468751
16467;0.5922236;2.143969;8.904889;-0.3180315;0.18432845;-0.15286891;10.35;-18.300001;-12.562501
16477;0.49651068;2.1619153;8.9348;-0.3210858;0.17486005;-0.15714496;10.2375;-18.45;-12.618751
16486;0.3924229;2.193022;8.983852;-0.32078037;0.14187334;-0.15958843;10.425;-18.431252;-12.4875
16495;0.30149564;2.2229323;9.064013;-0.3125337;0.08964441;-0.15134175;10.44375;-18.300001;-12.675
16505;0.2428715;2.2456641;9.129815;-0.2948186;0.0108428495;-0.13271037;10.462501;-18.1875;-12.543751
16514;0.22372891;2.2588246;9.153743;-0.25938845;-0.07192933;-0.10674862;10.668751;-17.90625;-12.468751
16524;0.24765715;2.268396;9.134601;-0.20929754;-0.12660173;-0.082924895;10.59375;-18.112501;-12.431251
16533;0.2847459;2.268396;9.084352;-0.14729477;-0.13698642;-0.066126116;10.462501;-18.13125;-12.618751
16542;0.32542387;2.2827528;9.022138;-0.07704532;-0.102778;-0.06093376;10.6125;-17.90625;-12.750001
16552;0.35533416;2.3174486;8.958728;-0.012599086;-0.038026333;-0.057268575;10.6125;-18.056252;-12.900001
16561;0.3589234;2.3892334;8.896515;0.04085158;0.03527744;-0.05146536;10.481251;-18.0;-13.181251
16570;0.3589234;2.4885356;8.848659;0.07903063;0.10033454;-0.0377209;10.51875;-18.018751;-13.312501
16580;0.36251262;2.589034;8.816355;0.09705114;0.14126249;-0.020922119;10.63125;-18.0375;-13.33125
16589;0.36490545;2.672783;8.785249;0.092164226;0.14828743;-0.00962112;10.650001;-18.0375;-13.781251
16598;0.3589234;2.7326035;8.766106;0.067118764;0.13515383;-0.00962112;10.875;-17.8125;-13.762501
16608;0.3397808;2.7708886;8.774481;0.023747368;0.10980295;-0.019394957;11.025001;-17.737501;-13.6125
16617;0.30508488;2.7972097;8.803194;-0.022983788;0.081397735;-0.031306818;11.025001;-17.98125;-13.6125
16626;0.2644069;2.8091738;8.829515;-0.065744326;0.055435978;-0.037415467;11.137501;-17.775002;-13.63125
16636;0.21415763;2.8151557;8.846265;-0.099341884;0.042302385;-0.029474225;11.306251;-17.587502;-13.70625
16645;0.16630118;2.8175488;8.857033;-0.12011129;0.052076224;-0.007788526;11.325001;-17.5125;-13.743751
16655;0.11724831;2.8307092;8.853444;-0.12133302;0.08536835;0.021532983;11.15625;-17.53125;-13.8
16664;0.07537391;2.8606195;8.825927;-0.10881029;0.12721258;0.04963276;11.26875;-17.4375;-13.556251
16673;0.034695927;2.9108686;8.7780695;-0.091400646;0.17333288;0.07192933;11.45625;-17.19375;-13.6125
16683;-0.01794617;2.9718857;8.734999;-0.06788235;0.21914774;0.091477;11.75625;-16.931252;-13.481251
16692;-0.07058827;3.0400813;8.700303;-0.047112945;0.24969098;0.110108376;11.8125;-16.837502;-13.181251
16701;-0.12323037;3.1106694;8.679964;-0.030314164;0.26160285;0.12782346;11.56875;-16.9125;-13.06875
16711;-0.1591227;3.1728828;8.671589;-0.016569708;0.25213444;0.1452331;11.71875;-16.556252;-13.25625
16720;-0.19142582;3.2183464;8.689535;-0.008323032;0.2310596;0.16050471;11.775001;-16.48125;-13.312501
16729;-0.21894327;3.2446675;8.737391;2.290743E-4;0.20662501;0.17241658;12.075001;-16.29375;-13.312501
16739;-0.23928227;3.2482567;8.801998;0.009392046;0.18280129;0.1791361;11.868751;-16.48125;-13.293751
16748;-0.25124636;3.231507;8.879765;0.020387612;0.16752967;0.18371758;11.700001;-16.59375;-13.218751
16758;-0.2656033;3.2099717;8.963513;0.033826638;0.16355905;0.18493931;11.55;-16.63125;-13.425
16767;-0.27876383;3.1848469;9.047262;0.050625417;0.17302746;0.19257513;11.45625;-16.59375;-13.781251
16776;-0.29072794;3.1680973;9.105886;0.07383828;0.18890993;0.21303909;11.700001;-16.48125;-13.781251
16786;-0.29072794;3.1489546;9.132208;0.10468695;0.22036947;0.24480405;11.587501;-16.837502;-13.425
16795;-0.27996024;3.1250265;9.140582;0.14592032;0.27198756;0.2875646;11.606251;-16.9125;-13.293751
16804;-0.25603202;3.080759;9.141779;0.19356778;0.3349066;0.33307403;11.4375;-16.987501;-13.25625
16814;-0.2321038;3.0329027;9.158528;0.23846634;0.39202246;0.37675086;11.55;-16.7625;-13.218751
16823;-0.21535404;2.9922247;9.19801;0.2766454;0.4243983;0.41340274;11.512501;-16.7625;-13.275001
16832;-0.19501504;2.9802606;9.253045;0.31299183;0.4375319;0.4415025;11.475;-16.95;-13.181251
16842;-0.17587246;2.9886355;9.305687;0.3447568;0.43966994;0.46135563;11.53125;-16.837502;-13.031251
16851;-0.16749759;3.0113673;9.337991;0.3756055;0.44089165;0.47387835;11.45625;-16.95;-13.031251
16861;-0.19142582;3.056831;9.333204;0.4088976;0.45585784;0.482125;11.34375;-16.987501;-13.106251
16870;-0.27876383;3.1740792;9.250652;0.44524407;0.49556404;0.49250972;11.306251;-16.875;-12.937501
16879;-0.44865423;3.3882368;9.114262;0.48464483;0.5871938;0.51266825;11.231251;-16.837502;-12.825001
16889;-0.6723832;3.6143587;9.005388;0.5274054;0.7374665;0.54626584;11.231251;-16.725;-12.750001
16898;-0.9092726;3.7651064;8.94796;0.5643627;0.8431461;0.59269154;11.00625;-17.025002;-12.431251
16907;-1.1294123;3.8835511;8.939586;0.5753583;0.8321505;0.6366738;10.950001;-16.66875;-12.562501
16917;-1.2873386;3.9804604;9.022138;0.55336714;0.7392991;0.6592758;10.78125;-16.63125;-12.6
16926;-1.3483555;3.9804604;9.236296;0.50388706;0.5673407;0.6669116;10.59375;-16.66875;-12.525001
16935;-1.2801601;3.81057;9.619147;0.4220312;0.31658068;0.6391173;10.556251;-16.650002;-12.4875
16945;-1.0863415;3.4528432;10.201799;0.29833108;-0.010537418;0.5526799;10.51875;-16.575;-12.656251
16954;-0.7704889;2.9395826;10.906486;0.13675736;-0.3810269;0.40362892;10.35;-16.59375;-12.618751
16964;-0.40917268;2.3952155;11.661421;-0.041920595;-0.72280574;0.21914774;10.2375;-16.706251;-12.69375
16973;-0.08733802;1.922633;12.397214;-0.211741;-1.0010546;0.056352276;10.44375;-16.462502;-12.750001
16982;0.16869399;1.5481563;13.069597;-0.34979644;-1.1620176;-0.056046844;10.481251;-16.706251;-12.58125
16992;0.37686956;1.2454642;13.623536;-0.43776098;-1.1690425;-0.10766492;10.70625;-16.743752;-12.543751
17001;0.56350976;0.9834501;14.019547;-0.4634173;-1.0441207;-0.09666935;10.931251;-16.612501;-12.618751
17010;0.7393822;0.74177504;14.244473;-0.42737627;-0.834594;-0.021838415;10.96875;-16.650002;-12.375001
17020;0.9020941;0.51565325;14.28874;-0.33269224;-0.59513503;0.11102467;11.1;-16.518751;-12.4125
17029;1.0289137;0.3361916;14.145171;-0.19433136;-0.35048366;0.27198756;11.26875;-16.556252;-12.39375
17038;1.0899308;0.22253251;13.859229;-0.0297033;-0.10002911;0.42134398;11.118751;-16.725;-12.4125
17048;1.0839486;0.15792629;13.535002;0.13095413;0.15378521;0.5111411;11.2875;-16.518751;-12.543751
17057;1.0504491;0.13998012;13.223934;0.26198465;0.38133234;0.51908237;11.306251;-16.575;-12.6
17066;1.0169497;0.19142582;12.891332;0.34689483;0.5450441;0.46196648;11.212501;-16.48125;-12.712501
17076;0.9667004;0.29192436;12.509677;0.3814087;0.6323978;0.3773617;11.118751;-16.5;-12.76875
17085;0.9020941;0.41515473;12.080165;0.3749946;0.6827941;0.29581127;11.137501;-16.44375;-13.05
17095;0.8243274;0.5395815;11.598011;0.33773187;0.7072287;0.24022257;11.19375;-16.35;-13.125001
17104;0.71665037;0.6687939;11.073983;0.2870301;0.7221949;0.21762058;11.19375;-16.3875;-13.425
17113;0.57547385;0.7896315;10.514063;0.23021966;0.7469349;0.22036947;11.38125;-16.2;-13.6125
17123;0.41874397;0.8889336;9.9553385;0.18226677;0.7930552;0.23472479;11.231251;-16.59375;-13.63125
17132;0.24885355;0.96909314;9.426525;0.14347686;0.85291994;0.251829;11.38125;-16.5;-13.51875
17141;0.05742774;1.038485;8.955139;0.11110103;0.90606517;0.2612974;11.325001;-16.59375;-13.425
17151;-0.16630118;1.105484;8.567501;0.08575014;0.9411899;0.2594648;11.26875;-16.612501;-13.44375
17160;-0.39960137;1.1736795;8.295917;0.07047852;0.9442442;0.24602579;11.38125;-16.518751;-13.500001
17169;-0.62452674;1.227518;8.152347;0.053068876;0.8920153;0.21456626;11.3625;-16.81875;-13.25625
17179;-0.82911307;1.2646067;8.136793;0.0353538;0.778089;0.16264275;11.4375;-16.556252;-13.312501
17188;-1.0037891;1.2801601;8.230113;0.016722424;0.6018545;0.0923933;11.512501;-16.556252;-13.087501
17198;-1.1425728;1.2502499;8.396415;8.3993905E-4;0.38591382;0.007177661;11.7375;-16.3125;-13.368751
17207;-1.2131611;1.166501;8.597412;-0.013515383;0.17272201;-0.092087865;11.75625;-16.331251;-13.556251
17216;-1.2000005;1.0612168;8.813962;-0.02328922;-4.581486E-4;-0.19410229;11.90625;-16.3875;-13.781251
17226;-1.1736795;0.9762716;9.037691;-0.022678355;-0.117744185;-0.27290383;12.281251;-16.25625;-13.668751
17235;-1.1629118;0.88295156;9.245867;-0.016264275;-0.19349141;-0.31902415;12.39375;-16.29375;-13.931251
17244;-1.1413764;0.74895346;9.471989;-0.010155627;-0.22220206;-0.33826637;12.58125;-16.181252;-14.1
17254;-1.0923235;0.57906306;9.702896;-0.0019089525;-0.23655738;-0.34284785;12.7875;-16.2;-13.9875
17263;-1.0205388;0.39960137;9.927821;0.0051159924;-0.26190826;-0.3394881;12.7875;-16.29375;-14.118751
17272;-0.9176475;0.2416751;10.155139;0.0026725335;-0.29550585;-0.3318523;12.88125;-16.03125;-13.837501
17282;-0.802792;0.11844472;10.382458;-0.005268709;-0.33001968;-0.32146758;13.087501;-15.900001;-13.687501
17291;-0.6867401;0.047856454;10.583454;-0.018707734;-0.35506517;-0.3092503;13.14375;-16.0125;-13.275001
17301;-0.573081;0.031106694;10.740185;-0.029092435;-0.35781404;-0.2921461;12.806251;-16.3125;-13.125001
17310;-0.4534399;0.0634098;10.809576;-0.030619597;-0.3291034;-0.26710063;12.806251;-16.25625;-12.750001
17319;-0.34337005;0.12562318;10.77488;-0.017180571;-0.25152358;-0.22769985;12.712501;-16.425001;-12.656251
17329;-0.2536392;0.20578274;10.645668;0.0112246405;-0.11896592;-0.17577635;12.7875;-16.63125;-12.468751
17338;-0.19262223;0.31106696;10.439885;0.053068876;0.048411034;-0.10980295;12.731251;-16.9125;-12.075001
17347;-0.19621146;0.4546363;10.177871;0.101327196;0.21762058;-0.0377209;12.918751;-17.04375;-11.981251
17357;-0.25603202;0.61734825;9.912268;0.15294527;0.36606073;0.021227552;12.843751;-17.175001;-11.7375
17366;-0.3469593;0.7788638;9.644272;0.19204062;0.4583013;0.05177079;12.975;-17.081251;-12.13125
17375;-0.44027936;0.9391829;9.377472;0.21464261;0.482125;0.0490219;13.293751;-16.95;-12.543751
17385;-0.5240282;1.1234303;9.136993;0.2192241;0.4628828;0.030695954;13.575001;-16.78125;-12.7875
17394;-0.6089734;1.3256238;8.922835;0.21036656;0.40882125;0.010537418;14.062501;-16.40625;-12.7875
17404;-0.6867401;1.5170496;8.758927;0.19020802;0.34193155;-0.007177661;14.343751;-16.25625;-12.95625
17413;-0.7477571;1.678565;8.6548395;0.16546799;0.2762636;-0.022143848;14.75625;-15.8625;-13.293751
17422;-0.7956135;1.7994026;8.609376;0.13278674;0.20662501;-0.037415467;14.700001;-15.900001;-13.293751
17432;-0.83389866;1.8903298;8.612965;0.09613484;0.12935062;-0.05818487;15.01875;-15.543751;-13.44375
17441;-0.863809;1.9597218;8.645268;0.056428634;0.050854493;-0.08536835;15.356251;-15.468751;-13.293751
17450;-0.8865408;2.0027926;8.695518;0.021303909;-0.02489274;-0.10949751;15.806251;-15.0375;-13.06875
17460;-0.89491564;2.032703;8.749356;-0.0025198173;-0.08842268;-0.12935062;15.750001;-15.0375;-12.937501
17469;-0.9020941;2.0662024;8.796016;-0.014126248;-0.13026692;-0.14462224;15.712501;-14.962501;-12.88125
17478;-0.91884387;2.105684;8.835498;-0.01687514;-0.1443168;-0.15317434;15.656251;-14.6625;-12.937501
17488;-0.9415757;2.1451654;8.88455;-0.011988222;-0.13301581;-0.15347977;15.993751;-14.400001;-12.8625
17497;-0.9702896;2.1750758;8.961121;-0.003130682;-0.11438443;-0.14828743;16.237501;-14.250001;-12.88125
17506;-0.9954142;2.193022;9.032906;-6.8722287E-4;-0.111635536;-0.14798199;16.25625;-14.343751;-12.712501
17516;-1.0085747;2.2061825;9.098708;-0.005268709;-0.12232567;-0.15225805;16.3125;-14.118751;-12.656251
17525;-1.0193424;2.2169502;9.170493;-0.019929463;-0.13820815;-0.15867212;16.3875;-14.137501;-12.562501
17535;-1.0336994;2.231307;9.250652;-0.04253146;-0.15592323;-0.1678351;16.44375;-14.08125;-12.356251
17544;-1.0492527;2.248057;9.341579;-0.07246383;-0.17363831;-0.17699806;16.44375;-14.26875;-12.1125
17553;-1.0456635;2.28036;9.424132;-0.10300707;-0.18432845;-0.18280129;16.35;-14.437501;-11.7375
17563;-1.0301101;2.3138595;9.491131;-0.13355032;-0.19257513;-0.18280129;16.125;-14.700001;-11.64375
17572;-1.0109676;2.3377876;9.546165;-0.16073379;-0.19379686;-0.18035783;16.06875;-14.625001;-11.512501
17581;-0.9846465;2.3449662;9.595219;-0.18364123;-0.18952079;-0.18035783;15.993751;-14.775001;-11.625
17591;-0.9487542;2.3425734;9.635897;-0.2041052;-0.17974696;-0.18402301;15.993751;-14.83125;-11.4375
17600;-0.91405827;2.3318057;9.682557;-0.2239583;-0.16752967;-0.19226968;15.825001;-15.01875;-11.2875
17609;-0.88295156;2.32702;9.737592;-0.24197881;-0.15256348;-0.20112723;15.900001;-15.056251;-11.212501
17619;-0.85064846;2.3222344;9.784252;-0.2541961;-0.1452331;-0.20693044;15.76875;-15.093751;-11.512501
17628;-0.81595254;2.3174486;9.820144;-0.25938845;-0.13729186;-0.20784675;15.88125;-15.056251;-11.475
17638;-0.77407813;2.3102703;9.82493;-0.2520581;-0.12599087;-0.20173809;16.0125;-15.075001;-11.306251
17647;-0.73459655;2.3078775;9.786645;-0.23678645;-0.11071924;-0.19074252;16.050001;-15.056251;-11.1
17656;-0.69152576;2.3150558;9.71845;-0.2126573;-0.0810923;-0.17699806;15.918751;-15.093751;-10.81875
17666;-0.65922266;2.333002;9.633504;-0.18303037;-0.041080657;-0.16508621;15.88125;-15.01875;-10.762501
17675;-0.63529444;2.3605196;9.527023;-0.15248711;-0.008093959;-0.15714496;15.8625;-14.962501;-10.837501
17684;-0.61854464;2.4071796;9.381062;-0.12866339;0.011759147;-0.15225805;15.937501;-15.000001;-10.668751
17694;-0.5922236;2.455036;9.212367;-0.108199425;0.021532983;-0.15103632;15.88125;-15.056251;-10.368751
17703;-0.5706882;2.507678;9.035298;-0.094760396;0.026725333;-0.15164718;15.88125;-15.1125;-10.275001
17712;-0.54675996;2.5627131;8.872586;-0.09078978;0.025198173;-0.15073088;15.50625;-15.431251;-10.25625
17722;-0.5300102;2.6213372;8.72782;-0.09353867;0.016646065;-0.15073088;15.3;-15.656251;-10.44375
17731;-0.53240305;2.7026932;8.602198;-0.10392337;1.527162E-4;-0.15378521;15.450001;-15.656251;-10.6875
17741;-0.5371887;2.792424;8.502895;-0.118584126;-0.023060145;-0.15714496;15.356251;-15.95625;-10.6875
17750;-0.52283174;2.87378;8.416754;-0.13171771;-0.054825112;-0.16019928;15.150001;-15.993751;-10.725
17759;-0.4941179;2.9419754;8.3377905;-0.14698933;-0.090560704;-0.16111559;14.812501;-16.050001;-11.08125
17769;-0.45942193;3.0005996;8.269595;-0.15370885;-0.117744185;-0.1632536;14.75625;-16.25625;-11.137501
17778;-0.42831525;3.0532417;8.228917;-0.1589012;-0.13545926;-0.1660025;14.718751;-16.44375;-11.4375
17787;-0.4019942;3.1070802;8.209774;-0.1598175;-0.1470657;-0.16997312;15.01875;-16.181252;-11.475
17797;-0.3792624;3.1657043;8.195417;-0.15493058;-0.16661337;-0.17241658;15.20625;-16.29375;-11.400001
17806;-0.35294133;3.21715;8.195417;-0.14454588;-0.18952079;-0.17577635;15.168751;-16.3125;-11.2875
17815;-0.32422748;3.2554352;8.209774;-0.13263401;-0.21670428;-0.18066326;15.225;-16.425001;-11.0625
17825;-0.2847459;3.2889347;8.237292;-0.1155298;-0.24755295;-0.19013166;15.675;-16.368752;-10.9125
17834;-0.25004998;3.3355947;8.289934;-0.09995275;-0.28023422;-0.20265439;15.806251;-16.6875;-10.63125
17844;-0.21296121;3.3894334;8.362915;-0.08834632;-0.31566438;-0.21762058;16.3125;-16.425001;-10.575001
17853;-0.16630118;3.4492538;8.446664;-0.07887791;-0.3517054;-0.23258677;16.518751;-16.40625;-10.1625
17862;-0.11006984;3.505485;8.53161;-0.062384564;-0.38255405;-0.24663666;16.59375;-16.556252;-10.03125
17872;-0.058624156;3.5533416;8.610572;-0.05261073;-0.40698865;-0.25977024;16.575;-16.725;-9.9375
17881;-0.021535404;3.5904303;8.690732;-0.04405862;-0.4167625;-0.27595815;16.95;-16.7625;-9.84375
17890;0.0047856453;3.621537;8.776874;-0.033979353;-0.4176788;-0.29092434;17.118752;-16.7625;-9.9375
17900;0.025124637;3.6526437;8.855837;-0.020234896;-0.4243983;-0.3019199;17.15625;-17.15625;-9.675
17909;0.046660043;3.6849468;8.919247;-0.006185006;-0.434783;-0.30863944;17.56875;-17.212502;-9.675
17918;0.078963146;3.7184465;8.977871;0.012140937;-0.43783733;-0.30955574;17.587502;-17.53125;-9.76875
17928;0.11724831;3.7555351;9.0341015;0.03657553;-0.43356127;-0.30589053;17.34375;-17.94375;-9.69375
17937;0.15433706;3.7962132;9.090333;0.06314815;-0.42867437;-0.3006982;17.400002;-18.075;-9.731251
17946;0.19262223;3.8273199;9.145369;0.0900262;-0.43111783;-0.2961167;17.5125;-18.28125;-9.76875
17956;0.2213361;3.8380876;9.2075815;0.11843141;-0.43722647;-0.2961167;17.325;-18.5625;-9.88125
17965;0.2440679;3.8321054;9.29492;0.14103341;-0.45371982;-0.30100363;17.325;-18.6375;-10.03125
17975;0.26679972;3.824927;9.396614;0.15691589;-0.48120874;-0.31291547;17.400002;-18.6375;-10.21875
17984;0.27996024;3.8201413;9.505488;0.17188208;-0.51450086;-0.32696536;17.456251;-18.69375;-9.825001
17993;0.276371;3.8009987;9.635897;0.18837543;-0.5380192;-0.34162614;17.475;-18.73125;-9.50625
18003;0.25004998;3.751946;9.802198;0.20914483;-0.549931;-0.35445428;17.5125;-18.806252;-9.825001
18012;0.19980069;3.690929;10.005588;0.22991423;-0.5697841;-0.36300638;17.5125;-19.125;-9.712501
18021;0.124426775;3.6430724;10.223334;0.25373796;-0.6110175;-0.366977;17.71875;-19.0125;-9.675
18031;-0.010767702;3.676572;10.402797;0.28397575;-0.6669116;-0.35964665;17.71875;-19.181252;-9.46875
18040;-0.16510476;3.839284;10.542776;0.32612544;-0.69562227;-0.32757625;17.643751;-19.48125;-9.168751
18049;-0.19381863;3.958925;10.737792;0.393626;-0.6562215;-0.25763223;17.4375;-19.706251;-9.1125
18059;-0.078963146;3.9134614;11.023734;0.47823077;-0.6091849;-0.16478078;17.1;-20.1;-9.431251
18068;0.15194423;3.7076788;11.282159;0.5432879;-0.6165153;-0.08781181;16.893751;-20.475;-9.431251
18078;0.4426722;3.4779677;11.430513;0.57199854;-0.66171926;-0.059101168;16.893751;-20.625;-9.3
18087;0.75254273;3.2829528;11.54178;0.57047135;-0.6430879;-0.076816246;16.81875;-20.587502;-9.13125
18096;1.0241281;3.117848;11.667403;0.5442042;-0.54809844;-0.12293654;16.7625;-20.8875;-8.90625
18106;1.2035898;2.9467611;11.803794;0.4965567;-0.42195484;-0.18799363;16.96875;-20.8875;-8.793751
18115;1.288535;2.7553353;11.925828;0.42080948;-0.3006982;-0.26313;16.96875;-21.075;-8.700001
18124;1.3052847;2.5256243;11.980863;0.32368198;-0.19776747;-0.3327686;17.1;-21.16875;-8.55
18134;1.2669996;2.260021;11.966506;0.21342088;-0.11560616;-0.38530296;17.306252;-20.8875;-8.45625
18143;1.1700903;1.9525433;11.960524;0.10315979;-0.05299252;-0.41065386;17.34375;-20.962502;-8.38125
18152;1.0289137;1.605584;12.064611;-0.0037415468;-0.03619374;-0.42562005;17.38125;-21.112501;-8.55
18162;0.8578269;1.2550355;12.254841;-0.1051451;-0.12202024;-0.44547313;17.19375;-21.581251;-8.83125
18171;0.7178468;0.94396853;12.435499;-0.20349433;-0.32085672;-0.48120874;16.96875;-21.6;-9.168751
18181;0.6963114;0.6879365;12.531212;-0.2844339;-0.56520265;-0.5203041;16.81875;-21.73125;-9.39375
18190;0.7920243;0.49172506;12.416357;-0.33666286;-0.7826705;-0.540768;16.96875;-21.65625;-9.69375
18199;0.9726824;0.34576288;12.068201;-0.3531562;-0.8972076;-0.5178606;16.706251;-21.9375;-10.03125
18209;1.2263216;0.22612174;11.603993;-0.33391395;-0.83917546;-0.45158178;16.59375;-22.050001;-10.2375
18218;1.4895321;0.13878371;11.100305;-0.28962627;-0.6479748;-0.36056295;16.425001;-22.368752;-10.21875
18227;1.7036897;0.086141616;10.613365;-0.22853978;-0.39263335;-0.260992;16.368752;-22.48125;-9.712501
18237;1.8161523;0.08015956;10.230514;-0.1589012;-0.1385136;-0.17455462;16.425001;-22.40625;-9.675
18246;1.8317057;0.15792629;10.010373;-0.0956767;0.04657844;-0.12202024;16.3875;-22.556252;-9.31875
18255;1.8053846;0.31226337;9.894321;-0.04619665;0.09911281;-0.1122464;16.1625;-22.85625;-9.168751
18265;1.8101703;0.5132605;9.823733;-0.014431681;0.014508039;-0.13515383;15.675;-22.987501;-8.981251
18274;1.8508483;0.7501499;9.74836;0.012751802;-0.15073088;-0.18371758;15.637501;-23.025002;-8.887501
18284;1.9082761;0.97507524;9.669396;0.024358233;-0.32085672;-0.25793764;15.656251;-23.175001;-8.512501
18293;1.9597218;1.1700903;9.583255;0.026190827;-0.42897978;-0.35414886;15.918751;-22.650002;-8.85
18302;1.9872392;1.3483555;9.467203;0.019165883;-0.4628828;-0.46166107;15.8625;-22.5;-9.13125
18312;1.98365;1.5110675;9.327223;0.0112246405;-0.42164943;-0.55970484;15.69375;-22.59375;-8.868751
18321;1.9357935;1.6474584;9.132208;-3.8179048E-4;-0.32665995;-0.6317869;15.58125;-22.78125;-9.0375
18330;1.8508483;1.7682959;8.900104;-0.012904518;-0.19226968;-0.67638004;15.50625;-22.462502;-9.243751
18340;1.7120646;1.902294;8.657232;-0.029092435;-0.039553493;-0.6864593;15.731251;-22.35;-9.168751
18349;1.5266209;2.0554347;8.440681;-0.047112945;0.10949751;-0.66446817;15.637501;-22.3125;-8.75625
18358;1.3064811;2.2025933;8.2660055;-0.0712421;0.2319759;-0.62201303;15.262501;-22.518751;-8.75625
18368;1.0887343;2.3389843;8.116454;-0.09964732;0.31199917;-0.57589275;14.868751;-22.725;-8.400001
18377;0.89013004;2.4586253;7.958528;-0.1277471;0.3413207;-0.5358811;14.793751;-22.743752;-8.34375
18386;0.7082755;2.565106;7.8149586;-0.15187626;0.34651303;-0.5090031;14.83125;-22.66875;-8.26875
18396;0.5395815;2.6536403;7.696514;-0.17142393;0.3431533;-0.49556404;14.681251;-22.518751;-8.1
18405;0.38524446;2.7242286;7.60798;-0.18394665;0.33246315;-0.49312058;14.418751;-22.706251;-7.8562503
18415;0.2440679;2.792424;7.5613194;-0.18974987;0.31199917;-0.4980075;14.1;-22.85625;-7.7812505
18424;0.124426775;2.8474588;7.564909;-0.18761185;0.28115052;-0.5083922;13.8;-22.987501;-7.8750005
18433;0.021535404;2.8761728;7.597212;-0.18150319;0.23564109;-0.5242747;13.725;-22.875;-8.0625
18443;-0.0526421;2.8725836;7.6546397;-0.17417282;0.18341215;-0.5395463;13.6125;-22.837502;-8.26875
18452;-0.09571291;2.8390841;7.728817;-0.1589012;0.1311832;-0.5514582;13.44375;-22.7625;-8.587501
18461;-0.1160519;2.7816563;7.8197446;-0.14332415;0.08842268;-0.5532908;13.481251;-22.48125;-8.981251
18471;-0.12083755;2.7194428;7.9022965;-0.1277471;0.06276636;-0.5459604;13.35;-22.5;-9.375
18480;-0.11964113;2.6596224;7.9764743;-0.106977694;0.06185006;-0.5254964;13.406251;-22.40625;-9.675
18489;-0.11964113;2.6021945;8.037491;-0.090178914;0.077121675;-0.49098256;13.1625;-22.650002;-10.03125
18499;-0.12562318;2.5435705;8.080562;-0.07246383;0.11377356;-0.45127636;13.125001;-22.650002;-10.06875
18508;-0.13878371;2.4945176;8.099705;-0.058719378;0.17180572;-0.40790495;13.05;-22.66875;-10.3125
18518;-0.16151553;2.4670002;8.103293;-0.04864011;0.24174973;-0.36514443;12.993751;-22.81875;-10.5
18527;-0.20578274;2.4681966;8.085348;-0.04925097;0.31169376;-0.3205513;12.88125;-22.9125;-10.25625
18536;-0.25244278;2.4909284;8.048259;-0.056581352;0.38072148;-0.27015495;12.525001;-23.15625;-10.387501
18546;-0.44147578;2.5722845;7.9070826;-0.07154754;0.4470003;-0.21823144;12.168751;-23.4375;-10.575001
18555;-0.47856453;2.5495524;7.899904;-0.10117448;0.49525863;-0.16844596;11.625;-23.94375;-10.556251
18564;-0.54317075;2.5519454;7.9537425;-0.13874267;0.5264127;-0.12812889;11.325001;-24.056252;-10.89375
18574;-0.62093747;2.5292134;8.031509;-0.18577924;0.52885616;-0.09575305;11.15625;-24.225;-11.325001
18583;-0.67836523;2.5339992;8.146365;-0.23678645;0.506865;-0.07040217;10.950001;-24.50625;-11.306251
18592;-0.6987042;2.5196424;8.224132;-0.28779367;0.46929687;-0.045967575;10.63125;-24.562502;-11.400001
18602;-0.71306115;2.4729822;8.32463;-0.32536185;0.41828966;-0.013591741;10.387501;-24.91875;-11.75625
18611;-0.7262217;2.4263222;8.413164;-0.34888014;0.3724748;0.02489274;10.44375;-24.768751;-11.700001
